"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
653.261098,3628761.08972789,374623,NA,653.261098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3688551,NA
653.2814576,3628761.08972789,370496,653.28147824177,653.2814576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589671,NA
653.341184822476,3628761.08972789,236682,NA,653.3411426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3887713
653.393755625874,3628761.08972789,192076,NA,653.3937134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4064361
653.776536855151,3629419.15070313,342915,NA,653.7765246,NA,NA,NA,NA,NA,3650712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653.864996856328,3629419.15070313,278651,NA,653.8649546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3697329
654.0014575,3629419.15070313,244578,NA,654.0014575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3932269,NA
654.146998374552,3629419.15070313,235467,NA,654.1469561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3775196
654.179125076629,3629419.15070313,294373,NA,654.1790828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006624
654.240803,3629419.15070313,322139,NA,654.240803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3635311,NA
654.433517020615,3629419.15070313,334740.666666667,NA,654.433517020615,0.276544359243517,NA,NA,NA,NA,NA,NA,4062710,4383029,4969323,NA,NA,NA,NA,NA,NA
654.469947387207,3629419.15070313,350827,NA,654.469947387207,0.178340384160312,NA,NA,NA,NA,NA,NA,5856756,5022003,3986282,NA,NA,NA,NA,NA,NA
654.51387102674,3630077.4772659,299771.333333333,NA,654.513919813301,0.113036866001537,NA,NA,NA,9081922,7930974,9249293,NA,NA,NA,NA,NA,NA,NA,NA,NA
654.517608528879,3630077.4772659,320514.333333333,NA,654.517656270563,0.124630078317973,NA,NA,NA,4789314,5125213,4522509,NA,NA,NA,NA,NA,NA,NA,NA,NA
654.624917105438,3630077.4772659,285801,NA,654.6248748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3777316
654.652605107228,3630077.4772659,419731,NA,654.6525628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3650344
654.656607807486,3630077.4772659,313705,NA,654.6565655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3748649
654.854034220245,3630077.4772659,239078,NA,654.8539919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3640135
654.943676826038,3630077.4772659,291885,NA,654.9436345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375381
655.0521143,3630077.4772659,258898,655.05181362221,655.0521143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3743861,NA
655.1911294,3630077.4772659,337820,655.19148204617,655.1911294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750006,NA
655.22435205727,3630077.4772659,308253,NA,655.2243398,NA,NA,NA,NA,NA,4408358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.239595762191,3630077.4772659,325217,655.23961362221,655.239589648083,0.0760187832530188,NA,NA,NA,NA,4412453,NA,NA,NA,NA,NA,NA,NA,NA,4454518,NA
655.2759389,3630077.4772659,288498,655.27599900265,655.2759389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3885203,NA,NA,NA,NA
655.6057394,3630736.06981166,346964,NA,655.6057394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3700857,NA
656.08180959959,3630736.06981166,234847,NA,656.0817672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902466
656.510961995848,3631394.92873617,288936,NA,656.511015390771,0.431507224039129,NA,NA,NA,7385953,5866437,6897984,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.514639222981,3631394.92873617,339666,NA,656.514727528821,0.142137447346358,NA,NA,NA,4920160,NA,3817792,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.540442734895,3631394.92873617,335119,NA,656.5406354,NA,NA,NA,NA,3793758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.649555236281,3631394.92873617,324934,NA,656.6495128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4125784
656.7459005,3631394.92873617,248807,NA,656.7459005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4290688,NA
657.255285478909,3631394.92873617,310512.666666667,657.25526362221,657.255312051448,0.198439218723944,NA,NA,NA,4625168,4613006,4047095,NA,NA,NA,4579749,4474938,NA,NA,3876995,NA
657.2631215,3631394.92873617,352147,NA,657.2631215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729539,NA
657.291645196218,3631394.92873617,328205,657.29164900265,657.291728708121,0.0706360098941743,NA,NA,NA,4252428,NA,4124915,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.3283021,3631394.92873617,289261,657.32803438309,657.3283021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5187716,NA
657.48836479049,3631394.92873617,188040,657.48883204617,657.4883223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3753176
657.637923800155,3632054.05443541,285140,NA,657.6378813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3722479
657.766625508473,3632054.05443541,305789,NA,657.766583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3958019
658.098194,3632054.05443541,240630,NA,658.098194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4212872,NA
658.1405905,3632054.05443541,278210,NA,658.1405905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3698824,NA
658.509983456512,3632713.44730566,356404,NA,658.5099409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4973940
658.511708688185,3632713.44730566,330553,NA,658.5119085,NA,NA,NA,NA,4375178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.537497628696,3632713.44730566,307737,NA,658.537548522656,0.221088572803077,NA,NA,NA,9007751,10240818,9158779,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.7701456,3632713.44730566,286595,NA,658.7701456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3893387,NA
659.056599832682,3632713.44730566,312787.111111111,659.05611128529,659.056628858147,0.213142999638676,NA,NA,NA,24621648,23708430,24952906,5184714,4042829,4178658,3707188,NA,4528131,NA,4188300,NA
659.1986578,3632713.44730566,297235,659.19814286133,659.1986578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3934349,NA
659.23453781363,3632713.44730566,329188.4,659.23452824177,659.234569138439,0.277190892118265,NA,NA,NA,3830335,3891970,3825722,NA,NA,NA,3846441,NA,NA,NA,4536461,NA
659.270697339861,3632713.44730566,325152.25,659.27091362221,659.270747209561,0.191376053482967,NA,NA,NA,5182011,4432640,NA,NA,NA,NA,4555047,NA,NA,NA,4827278,NA
659.881349645138,3633373.10774346,316158,NA,659.881307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4089414
660.056130925599,3633373.10774346,336835,NA,660.056185341111,0.0831478952257367,NA,NA,NA,4665836,4362955,4702191,NA,NA,NA,NA,NA,NA,NA,NA,NA
660.059956309753,3633373.10774346,298286.333333333,660.05946612029,660.06000917005,0.0898011370728616,NA,NA,NA,4280811,4539083,4370414,NA,NA,NA,NA,NA,NA,NA,NA,NA
660.080889458033,3633373.10774346,170579,NA,660.0808468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4191844
660.3100486,3633373.10774346,167030,NA,660.3100486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3803282,NA
660.43363988083,3633373.10774346,324353,NA,660.4335972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4359834
660.4550892,3633373.10774346,317983,NA,660.4550892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4085906,NA
660.473765383423,3633373.10774346,198426,NA,660.4737227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3674784
660.534549397024,3634033.0361456,292269.333333333,NA,660.534603236844,0.162170814512621,NA,NA,NA,16085436,15745707,16662468,NA,NA,NA,NA,NA,NA,NA,NA,NA
660.566841589438,3634033.0361456,230298,NA,660.5667989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3903151
660.949323014156,3634033.0361456,216341,NA,660.9492803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3796713
661.053625178915,3634033.0361456,302115,NA,661.053679060991,0.215930567989719,NA,NA,NA,10711433,10715786,11141014,NA,NA,NA,NA,NA,NA,NA,NA,NA
661.0784722,3634033.0361456,323065,NA,661.0784722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3639445,NA
661.1099816,3634033.0361456,260145,NA,661.1099816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294805,NA
661.2104822,3634033.0361456,268520,NA,661.2104822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3651733,NA
661.2140517,3634033.0361456,316510,661.21379286133,661.2140517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4028303,NA,NA,NA
661.248701743998,3634033.0361456,300181,NA,661.248680549409,0.112210721864788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821717,3700503
661.250209831566,3634033.0361456,353335.333333333,661.25017824177,661.250239714906,0.229444983464127,NA,NA,NA,4919670,4227709,3719045,NA,NA,NA,4505780,3762065,5044109,NA,NA,NA
661.286536957611,3634033.0361456,323884.666666667,661.28656362221,661.28656814823,0.482450972080205,NA,NA,NA,4534643,NA,3829634,NA,NA,3748534,4112562,NA,3684235,NA,4925590,NA
661.879171774248,3634693.23290913,317683,NA,661.879129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835768
661.885931374685,3634693.23290913,376536,NA,661.8858886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3893113
661.9833925,3634693.23290913,238349,NA,661.9833925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840152,NA
662.0164511,3634693.23290913,329000,NA,662.0164511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3725464,NA
662.094792088182,3634693.23290913,339877,NA,662.0947493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823513
662.279028400089,3634693.23290913,358076,NA,662.2789856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3852213
662.4020362,3634693.23290913,324182,NA,662.4020362,NA,NA,NA,NA,NA,NA,NA,NA,4616131,NA,NA,NA,NA,NA,NA,NA
662.531568281978,3635353.69821797,292096,NA,662.531622707646,0.17213142226996,NA,NA,NA,17248508,18186798,17727256,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.5629638,3635353.69821797,255016,NA,662.5629638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4311194,NA
662.913374641084,3635353.69821797,223917,NA,662.9133318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3770391
663.181106,3635353.69821797,234360,663.18131128529,663.181106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3864731,NA
663.1925646,3635353.69821797,273110,NA,663.1925646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122779,NA
663.229275219599,3635353.69821797,328747.166666667,663.22944286133,663.229301375137,0.255588330733828,NA,NA,NA,4128957,4522500,5414623,NA,NA,NA,4747339,3745605,4142886,NA,NA,NA
663.265932384526,3635353.69821797,303649.75,663.26582824177,663.265959853209,0.315520205158731,NA,NA,NA,7581882,5382658,4562652,3705812,NA,NA,5165129,4540228,4937508,NA,3704987,NA
663.285330965121,3635353.69821797,246499,NA,663.2852881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782736
663.302133241337,3635353.69821797,340351,663.30221362221,663.3021209,NA,NA,NA,NA,NA,3764736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.534019381193,3636014.43140217,342300,NA,663.5339765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774582
663.991747210774,3636014.43140217,330498,NA,663.9917043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3754173
664.269703152591,3636014.43140217,215252,NA,664.2699138,NA,NA,NA,NA,4094049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.425704838819,3636014.43140217,265411,NA,664.4256619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4204800
664.4786654,3636014.43140217,198181,NA,664.4786654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883166,NA
664.528545456265,3636675.43157783,299403.666666667,NA,664.528603478715,0.155045523966739,NA,NA,NA,13922379,12042682,13565560,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.7233426,3636675.43157783,362270,NA,664.7233426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4188318,NA
664.87663736796,3636675.43157783,313671,NA,664.8765944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3799365
665.208194554985,3636675.43157783,332935,NA,665.2084055,NA,NA,NA,NA,3977233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.244894220001,3636675.43157783,314725.6,665.24509286133,665.244925575753,0.184369434238078,NA,NA,NA,4374542,6807955,4456002,NA,NA,NA,4210665,4544252,NA,NA,NA,NA
665.281435712971,3636675.43157783,297798.8,665.28147824177,665.281433266397,0.346620607639316,NA,NA,NA,NA,4157841,NA,NA,NA,NA,NA,3827451,4609725,4008781,4716703,NA
665.3005249,3636675.43157783,235994,NA,665.3005249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3643551,NA
665.4344912,3636675.43157783,305271,NA,665.4344912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3754143,NA
665.721731322575,3637336.69786033,346408,NA,665.7216883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3758536
666.031339042583,3637336.69786033,266365,NA,666.031296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897848
666.054605,3637336.69786033,175795,NA,666.054605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3846304,NA
666.2133441,3637336.69786033,311135,NA,666.2133441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4114592,NA
666.2332788,3637336.69786033,332948,NA,666.2332788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4130976,NA
666.3133307,3637336.69786033,213386,NA,666.3133307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4022432,NA
666.469892641068,3637336.69786033,306468.333333333,NA,666.469892641068,0.166295986282607,NA,NA,NA,NA,NA,NA,6036270,5332800,6566541,NA,NA,NA,NA,NA,NA
666.525561610167,3637998.22936439,312978,NA,666.525621267509,0.242315914043271,NA,NA,NA,6999974,5972305,6249957,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.711530586541,3637998.22936439,290986,NA,666.7114875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3664481
666.84318639505,3637998.22936439,270541,NA,666.8431433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3770997
666.933353,3637998.22936439,300758,NA,666.933353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840160,NA
667.0454689,3637998.22936439,357011,667.04594052441,667.0454689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122784,NA
667.139897414225,3637998.22936439,227480,667.13984052441,667.1398543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3703459
667.22406907508,3637998.22936439,314648,NA,667.224047843574,0.265716627496692,NA,NA,NA,NA,4059438,3685812,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.260616649454,3637998.22936439,327293,667.26074286133,667.2606137002,0.17450296418239,NA,NA,NA,NA,3924269,NA,NA,NA,NA,3833745,NA,NA,3844888,5949600,NA
667.4180099,3637998.22936439,323242,NA,667.4180099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3745952,NA
667.4273493,3637998.22936439,247006,667.42741362221,667.4273493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3676320,NA
667.469520735527,3637998.22936439,294411,NA,667.4694776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3734230
667.6296247,3638660.02520408,220644,NA,667.6296247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3649696,NA
667.9263087,3638660.02520408,222505,NA,667.9263087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4133024,NA
668.1153883,3638660.02520408,349003,NA,668.1153883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4192416,NA
668.2919081,3638660.02520408,297314,NA,668.2919081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844256,NA
668.4322033,3638660.02520408,265336,NA,668.4322033,NA,NA,NA,NA,NA,NA,NA,NA,NA,4043412,NA,NA,NA,NA,NA,NA
668.449253485025,3638660.02520408,338574.333333333,NA,668.449253485025,0.063600055523365,NA,NA,NA,NA,NA,NA,5569232,5316367,4575893,NA,NA,NA,NA,NA,NA
668.485511981961,3638660.02520408,328716,NA,668.485502216558,0.23157827430797,NA,NA,NA,NA,NA,3960160,5241550,NA,3781269,NA,NA,NA,NA,NA,NA
668.494345256007,3638660.02520408,297371.666666667,NA,668.494402504634,0.165370165957131,NA,NA,NA,6541072,5751027,6782304,NA,NA,NA,NA,NA,NA,NA,NA,NA
668.5091547,3639322.08449279,247147,NA,668.5091547,NA,NA,3812208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668.580815987518,3639322.08449279,312858.333333333,NA,668.580816552441,0.286837056296624,4501436,4954995,5282958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668.8551491,3639322.08449279,384123,NA,668.8551491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3762336,NA
669.239400546844,3639322.08449279,268196,NA,669.239508681709,0.298297930851135,NA,NA,NA,4148955,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844256,NA
669.4443751,3639322.08449279,330025,NA,669.4443751,NA,NA,NA,NA,NA,NA,NA,NA,3911418,NA,NA,NA,NA,NA,NA,NA
669.6217092,3639984.40634325,315181,NA,669.6217092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3979424,NA
670.2717848,3639984.40634325,277648,NA,670.2717848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3864735,NA
670.4201629,3639984.40634325,386843,NA,670.4201629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3647647,NA
670.4285849,3639984.40634325,191317,NA,670.4285849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3872927,NA
670.461016728853,3639984.40634325,241544,NA,670.4609734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3753127
670.4648841,3639984.40634325,328748,NA,670.4648841,NA,NA,NA,NA,NA,NA,NA,NA,3673830,NA,NA,NA,NA,NA,NA,NA
670.491200885414,3639984.40634325,295584.333333333,NA,670.491257465235,0.173352509546857,NA,NA,NA,11005573,10764446,11140324,NA,NA,NA,NA,NA,NA,NA,NA,NA
670.5779085,3640646.98962141,332025,NA,670.5779085,NA,5443621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670.6916582,3640646.98962141,311914,NA,670.6916582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4085919,NA
670.920585358553,3640646.98962141,225838,NA,670.920542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3671279
671.198200755486,3640646.98962141,252431,671.19814286133,671.1984136,NA,NA,NA,NA,3743318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671.234508143973,3640646.98962141,313934,671.23452824177,671.234721,NA,NA,NA,NA,4767316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671.2362402,3640646.98962141,281587,NA,671.2362402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4151454,NA
671.2711511,3640646.98962141,308549,671.27091362221,671.2711511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4049054,NA
671.5107006,3641309.83220788,374800,671.51035514397,671.5107006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3922077,NA
671.6290455,3641309.83220788,272812,NA,671.6290455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4282525,NA
672.2655514,3641309.83220788,385090,NA,672.2655514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3713180,NA
672.370042352225,3641309.83220788,346361,NA,672.3699989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3689938
672.4284485,3641309.83220788,275999,NA,672.4284485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3664028,NA
672.446681257178,3641309.83220788,171580,NA,672.4466378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3935710
672.488432727357,3641309.83220788,295042.333333333,NA,672.488488511016,0.16832019617977,NA,NA,NA,11513350,12795986,11238517,NA,NA,NA,NA,NA,NA,NA,NA,NA
672.514253382719,3641972.93173547,323177.333333333,NA,672.514301787909,0.3792274174436,NA,NA,NA,4189700,5341265,6175860,NA,NA,NA,NA,NA,NA,NA,NA,NA
672.740857976189,3641972.93173547,188324,NA,672.7408145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823116
672.780358978742,3641972.93173547,323136,NA,672.7803155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853842
672.9935835,3641972.93173547,297156,NA,672.9935835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3917978,NA
673.240045008449,3641972.93173547,202929,NA,673.2400015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876442
673.249916412166,3641972.93173547,301606.333333333,673.25017824177,673.24998786505,0.112849206487909,NA,NA,NA,4947417,4542520,NA,NA,NA,NA,3673800,NA,NA,NA,NA,NA
673.286661497838,3641972.93173547,277313.333333333,673.28656362221,673.286647326812,0.364567019870057,NA,NA,NA,NA,4530231,4254796,NA,NA,NA,NA,NA,NA,NA,4700314,NA
673.323183,3641972.93173547,290915,673.32294900265,673.323183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3934362,NA
673.3790847,3641972.93173547,212298,NA,673.3790847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778714,NA
673.52059532658,3642636.2858353,341650,673.52013204617,673.5205518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3722886
