"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
-1,284.267618462846,0.0379318,285.274884073,"C_17 H_36 O_2 C13_1","C18H36O2","C_17 H_35 O_2 C13_1",12,18,2,0.111,17,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603469.2758273,792901.25,284.267618462846,0.126778119706602,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.11,416.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.696535638015,NA,NA,NA,NA,55,FALSE,NA,NA,NA,2981986,NA,NA,NA,3127294,NA,NA,NA,2752425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680822,NA,NA,NA,NA,NA,NA,NA
0,284.978128637951,0.1790756,285.985353857,"C_14 H_7 O_3 S_1 P_1","C14H7O3PS","C_14 H_6 O_3 S_1 P_1",1,14,0.5,0.214,14,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603868.57664161,520605,284.978128637951,0.645129378753266,2,0.78,0.81,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2801178,NA,NA,2721490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,285.004079755668,0.013475,286.011352333,"C_14 H_6 O_7","C14H6O7","C_14 H_5 O_7",2,14,0.429,0.5,14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603868.57664161,733771,285.004080514764,0.0574042956261229,3,0.71,0.81,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3963619,3375989,3806090
0,285.040458865502,0.0084496,286.047737714,"C_15 H_10 O_6","C15H10O6","C_15 H_9 O_6",4,15,0.667,0.4,15,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603868.57664161,709030.333333333,285.040459609199,0.155131648922487,3,0.56,0.67,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3148528,3527554,2656151
0,285.043780870414,0.183226,286.051109714,"C_12 H_14 O_6 S_1","C12H14O6S","C_12 H_13 O_6 S_1",1,12,1.167,0.5,12,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603868.57664161,767432,285.043780870414,0.318521282670917,2,0,0.25,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755212,NA,NA,NA,NA,NA,NA,3030761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,285.207140562605,0.0297609,286.214408476,"C_16 H_30 O_4","C16H30O4","C_16 H_29 O_4",1,16,1.875,0.25,16,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603868.57664161,711100.666666667,285.207140562605,0.139277838889332,9,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,FALSE,NA,3176861,NA,2630057,2665705,NA,3129220,3318096,NA,4314884,NA,3156209,3802624,NA,NA,NA,NA,3647266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,286.932639177115,0.2405919,287.939846333,"C_9 H_4 O_7 S_2","C9H4O7S2","C_9 H_3 O_7 S_2",1,9,0.444,0.778,9,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604667.65191718,707057.5,286.932639177115,0.277733946406375,2,0,0.71,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2738260,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619033,NA,NA,NA,NA,NA,NA,NA,NA
0,287.019694529932,0.1089169,288.027002333,"C_14 H_8 O_7","C14H8O7","C_14 H_7 O_7",2,14,0.571,0.5,14,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604667.65191718,748421.666666667,287.019695540246,0.0837740445415007,3,0.57,0.71,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5541289,4234814,4312609
0,287.176514885142,0.0488265,288.183777246,"C_17 H_24 O_2 N_2","C17H24N2O2","C_17 H_23 O_2 N_2",3,17,1.412,0.118,17,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604667.65191718,822507,287.176514885142,0.149478486508725,4,0.23,0.29,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,FALSE,NA,3007571,3476145,2724932,3104662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,289.083031985127,0.1286289,290.090271103,"C_14 H_14 O_5 N_2","C14H14N2O5","C_14 H_13 O_5 N_2",2,14,1,0.357,14,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605467.37073868,754271.5,289.083031985127,0.0862107390376661,4,0.29,0.47,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930178,2620198,2923488,NA,3767306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,291.135030811781,0.002598,292.142306484,"C_15 H_20 O_4 N_2","C15H20N2O4","C_15 H_19 O_4 N_2",9,15,1.333,0.267,15,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606267.74555719,727073,291.135031000989,0.057561513735998,24,0.11,0.27,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,FALSE,NA,NA,NA,NA,NA,NA,NA,5849395,5349437,4761150,5513911,3240077,5199297,8144491,7741925,7030437,6827946,6336212,7209272,8141671,7724972,7160995,4226038,3788892,3251856,5238175,3270537,4201047,6157065,6652835,5776151
0,291.160156714073,0.0866969,292.167458476,"C_17 H_24 O_4","C17H24O4","C_17 H_23 O_4",3,17,1.412,0.235,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606267.74555719,705699.6,291.160156714073,0.147082048454398,5,0.15,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2794953,2688626,2875885,3411629,NA,2702043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,293.043140600287,0.1289575,294.050454952,"C_10 H_15 O_8 P_1","C10H15O8P","C_10 H_14 O_8 P_1",1,10,1.5,0.8,10,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,692296.724137931,293.04314076899,0.0958830901174936,29,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,TRUE,"C_21 H_10 S_1",9673716,7193137,6333309,7898885,7455747,5581166,4739988,5001884,5150816,NA,3949268,3921947,4483248,5059616,4397306,6484475,4985124,7095206,7175612,8045014,6727415,4521543,5661308,4096193,3356625,3895820,3656870,5121382,5957124,6960447
0,293.045580609323,0.1154418,294.052823095,"C_17 H_10 O_5","C17H10O5","C_17 H_9 O_5",4,17,0.588,0.294,17,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,746267,293.045580609323,0.0557393378404954,2,0.67,0.72,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2684420,3493184
0,293.05679948427,0.0660808,294.064056484,"C_16 H_10 O_4 N_2","C16H10N2O4","C_16 H_9 O_4 N_2",1,16,0.625,0.25,16,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,726687.333333333,293.05679948427,0.0363796395619998,3,0.7,0.75,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2970912,2953945,NA,NA,NA,2646270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,293.114281618602,0.0443796,294.121571103,"C_14 H_18 O_5 N_2","C14H18N2O5","C_14 H_17 O_5 N_2",1,14,1.286,0.357,14,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,684861,293.114281618602,0.196368773538159,2,0,0.26,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670864,NA,NA,2855869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,293.175856670204,0.0837098,294.183108476,"C_17 H_26 O_4","C17H26O4","C_17 H_25 O_4",1,17,1.529,0.235,17,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,686254.5,293.175856670204,0.0786274877016381,2,0.08,0.2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2925784,NA,NA,NA,2806093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,293.17920231818,0.005867,294.186480476,"C_14 H_30 O_4 S_1","C14H30O4S","C_14 H_29 O_4 S_1",2,14,2.143,0.286,14,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607068.78831665,702191,293.179202455013,0.0637590670546481,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.24,657.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.733558301184,NA,NA,NA,NA,179,FALSE,NA,10009631,10183259,9773990,5895982,8299566,6855063,13206462,12550854,15575174,12756295,12108541,12032070,13830361,16540744,13797668,6791716,5812558,4887506,5107174,5403133,4654881,5062257,5939874,6070504,5439480,4899385,5405903,5105040,4716078,4789606
-1,294.182526782721,0.1087334,295.189835311,"C_13 H_30 O_4 S_1 C13_1","C14H30O4S","C_13 H_29 O_4 S_1 C13_1",2,14,2.143,0.286,13,30,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607469.56391071,800092,294.182526782721,0.254785080531558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.03,657.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.733558301184,NA,NA,NA,NA,179,FALSE,NA,NA,NA,NA,NA,NA,2730687,NA,NA,NA,NA,NA,NA,NA,NA,2626132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,295.024804659105,0.0223726,296.032087714,"C_16 H_8 O_6","C16H8O6","C_16 H_7 O_6",3,16,0.5,0.375,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607870.51097559,695889.888888889,295.024805627706,0.0728544137411394,9,0.7,0.77,13,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5,308.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345.44846190689,NA,NA,NA,NA,184,FALSE,NA,4443746,3662990,4732353,NA,NA,NA,6284791,5174525,6347391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18196420,16410726,16918374
-1,295.058793157261,0.329619,296.065972,"C_21 H_12 S_1","C21H12S","C_21 H_11 S_1",2,21,0.571,0,21,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607870.51097559,692062.608695652,295.05879344888,0.045481276428836,23,0.75,0.75,16,1,0,1,0,0,0,0,0,0,0,0,0,0,3.11,367.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.401126623478,NA,NA,NA,NA,349,FALSE,NA,8658541,9028761,7988683,3096932,NA,NA,5879297,6436103,5692040,NA,NA,NA,2687743,NA,NA,9864279,9061249,8734243,12091423,11625481,11118934,7069860,8381603,7058170,6132236,6829215,6889217,10176462,9644144,12117871
0,295.145191560107,0.0312474,296.152477246,"C_18 H_20 O_2 N_2","C18H20N2O2","C_18 H_19 O_2 N_2",3,18,1.111,0.111,18,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607870.51097559,692174.263157895,295.145191560107,0.0885814263980425,19,0.43,0.47,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,FALSE,NA,NA,NA,NA,NA,NA,NA,3638811,3480865,NA,NA,3636543,3097246,3863320,4933245,3939187,4662385,3625883,3888702,3565625,2952224,4335984,3702974,3720378,2841362,3645987,NA,NA,NA,2660491,3436423
0,295.227956843612,0.301848,296.235143857,"C_18 H_32 O_3","C18H32O3","C_18 H_31 O_3",1,18,1.778,0.167,18,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607870.51097559,670948.5,295.227956843612,0.445732082255756,2,0,0.09,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,FALSE,NA,3106465,NA,NA,NA,NA,2913261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,296.02006044767,0.000542,297.027336718,"C_15 H_7 O_6 N_1","C15H7NO6","C_15 H_6 O_6 N_1",1,15,0.467,0.4,15,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608271.6310927,746671.333333333,296.02006247956,0.146623797075875,3,0.75,0.82,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3254509,3545489,3569778
-1,296.028148570335,0.0590738,297.035442549,"C_15 H_8 O_6 C13_1","C16H8O6","C_15 H_7 O_6 C13_1",3,16,0.5,0.375,15,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608271.6310927,692211,296.028150581336,0.123774023705182,3,0.7,0.77,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,308.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345.44846190689,NA,NA,NA,NA,184,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3086890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894063,NA,3450996
-1,296.062164342367,0.3835433,297.069326835,"C_20 H_12 S_1 C13_1","C21H12S","C_20 H_11 S_1 C13_1",2,21,0.571,0,20,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608271.6310927,721343.666666667,296.062164342367,0.234798372887712,3,0.75,0.75,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.09,367.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.401126623478,NA,NA,NA,NA,349,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880124,NA,NA,NA,NA,NA,NA,NA,2838941,NA
0,297.004085884843,0.0334987,298.011352333,"C_15 H_6 O_7","C15H6O7","C_15 H_5 O_7",3,15,0.4,0.467,15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608672.92618171,713912.333333333,297.004087348926,0.0597282282455535,6,0.75,0.83,13,1,0,1,0,0,0,0,0,0,0,0,0,0,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,FALSE,NA,NA,NA,NA,NA,NA,NA,2867269,2772809,2851973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9644557,9308851,8694133
0,297.040421675863,0.1328881,298.047737714,"C_16 H_10 O_6","C16H10O6","C_16 H_9 O_6",3,16,0.625,0.375,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608672.92618171,709536.666666667,297.040424033934,0.0947694192040279,3,0.6,0.69,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4672023,3416766,4487551
-1,297.0471546261,0.1699555,298.054481714,"C_10 H_18 O_6 S_2","C10H18O6S2","C_10 H_17 O_6 S_2",2,10,1.8,0.6,10,18,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608672.92618171,661354.233333333,297.047154838352,0.0203761916295841,30,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,9.29,-208.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.794692303559,NA,NA,NA,NA,71,FALSE,NA,13779146,15754978,26683386,12790692,13609155,23834092,23357520,31401814,47525008,37071332,26290010,32218322,25619758,29730954,23965080,22439574,30811586,22161538,19194470,30516766,23767960,15131365,17819306,27125014,18867240,17540886,22405440,21473818,28977856,25160064
-2,297.15299220784,0.0093306,298.160265857,"C_16 H_26 O_3 S_1","C16H26O3S","C_16 H_25 O_3 S_1",10,16,1.625,0.188,16,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608672.92618171,697703.620689655,297.152992339675,0.0642640637449242,29,0,0.11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,5.18,47.46,NA,NA,672.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.172907964124,NA,NA,186.491925231944,NA,233,FALSE,NA,5832938,5060353,5437464,6441922,4634850,6761992,22997104,21620596,23489706,30845442,28780408,25877746,40283468,40118440,39497144,12936883,13157855,12241058,6808196,6833721,6196150,3353348,3071685,4281650,3062852,2690871,2869598,3570232,3300063,NA
-1,297.243514200202,0.010813,298.250793857,"C_18 H_34 O_3","C18H34O3","C_18 H_33 O_3",2,18,1.889,0.167,18,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608672.92618171,735527.833333333,297.243514433097,0.110421663677657,24,0,0.03,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.85,316.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7579722820666,NA,NA,NA,NA,289,FALSE,NA,10330373,10888987,10569777,5598172,4925693,5955105,4040842,4552591,4271298,5138972,4675473,4803852,4005220,3123391,NA,2807501,3517945,2932925,3586718,3180113,NA,NA,4536028,2620746,NA,3368787,NA,3144274,NA,3230131
0,298.04671547439,0.7630763,299.054220107,"C_14 H_9 O_5 N_3","C14H9N3O5","C_14 H_8 O_5 N_3",1,14,0.643,0.357,14,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609074.39824779,695264.25,298.046715713948,0.071639803256446,28,0.67,0.76,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,FALSE,NA,4112884,3858433,5073165,NA,3344870,4288251,5298547,5810295,9022860,7719687,5748846,7077364,4722239,5708182,4445874,5580719,6678235,4528557,NA,6330145,5684402,4969472,4282279,6723101,2700591,3831883,3682905,4614968,4914145,5048962
