"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
0,426.286122852484,0.0294084,427.293386718,"C_23 H_41 O_6 N_1","C23H41NO6","C_23 H_40 O_6 N_1",25,23,1.783,0.261,23,41,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481273.74192943,450779.5,426.286130713671,0.473847883807574,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,FALSE,NA,NA,NA,NA,NA,NA,NA,3552143,NA,NA,NA,NA,NA,NA,3787556,NA
0,427.034880733207,0.7416419,428.042474619,"C_28 H_13 O_1 S_1 P_1","C28H13OPS","C_28 H_12 O_1 S_1 P_1",1,28,0.464,0.036,28,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,516460.666666667,427.034892938283,0.159275881518793,3,0.8,0.8,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,FALSE,NA,NA,NA,NA,4099576,5828592,3607658,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,427.070483150949,0.096695,428.07771819,"C_18 H_20 O_10 S_1","C18H20O10S","C_18 H_19 O_10 S_1",6,18,1.111,0.556,18,20,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,429874,427.070487283094,0.268673113608548,2,0,0.25,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,FALSE,NA,NA,NA,NA,NA,3518459,4738166,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,427.077618073614,0.3770514,428.084733095,"C_22 H_21 O_5 S_1 P_1","C22H21O5PS","C_22 H_20 O_5 S_1 P_1",4,22,0.955,0.227,22,21,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,511501,427.077631660362,0.0195869436831534,2,0.4,0.49,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,FALSE,NA,NA,NA,NA,3882502,NA,3497080,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,427.088159719267,0.0917482,428.095475428,"C_18 H_20 O_12","C18H20O12","C_18 H_19 O_12",26,18,1.111,0.667,18,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,469241,427.088166757987,0.119220880641096,8,0,0.25,9,0,0,0,1,1,0,0,0,0,0,0,0,0,3.36,325.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9757569189672,NA,NA,NA,NA,455,FALSE,NA,NA,NA,NA,3804682,4689921,4906108,NA,NA,NA,18949246,15391206,17950340,11417908,16423918,NA
0,427.099480648139,0.1127359,428.106708817,"C_17 H_20 O_11 N_2","C17H20N2O11","C_17 H_19 O_11 N_2",5,17,1.176,0.647,17,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,467667.75,427.099485725218,0.108827247419723,4,0,0.16,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701225,4068998,3512631,5999601,NA
0,427.101021569475,0.4594795,428.108494708,"C_18 H_21 O_11 N15_1","C18H21NO11","C_18 H_20 O_11 N15_1",7,18,1.167,0.611,18,21,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,488766.666666667,427.101030168487,0.173286002096962,3,0,0.22,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,119865.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21117.9279602512,457,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3499137,4708842,3610246,NA,NA,NA
0,427.103446848259,0.0193665,428.110731571,"C_22 H_20 O_9","C22H20O9","C_22 H_19 O_9",13,22,0.909,0.409,22,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,471587.75,427.103454737947,0.188360934188878,8,0.31,0.49,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,FALSE,NA,NA,NA,NA,5246479,5607430,5328001,NA,NA,NA,5596289,4631018,5006982,4655416,5086194,NA
0,427.106794115661,0.0771383,428.114103571,"C_19 H_24 O_9 S_1","C19H24O9S","C_19 H_23 O_9 S_1",8,19,1.263,0.474,19,24,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,475060.1,427.106803064653,0.0923962063950143,10,0,0.19,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,FALSE,NA,NA,NA,NA,8138256,6418439,5491842,4142167,3657304,NA,4048002,5949931,4503175,4090169,7388147,NA
0,427.116497430629,0.3603888,428.123619571,"C_19 H_25 O_9 P_1","C19H25O9P","C_19 H_24 O_9 P_1",9,19,1.316,0.474,19,25,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,484789.25,427.116506954708,0.190804089168433,4,0,0.19,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,TRUE,"C_30 H_20 O_1 S_1",NA,NA,NA,4623891,5107722,5033093,NA,NA,NA,NA,NA,NA,NA,5549045,NA
-1,427.124610523807,0.06107,428.131860809,"C_19 H_24 O_11","C19H24O11","C_19 H_23 O_11",27,19,1.263,0.579,19,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,467673.916666667,427.124617836693,0.0443564351009747,12,0,0.19,8,0,0,0,1,1,0,0,0,0,0,0,0,0,7.73,-32.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.060287233299,NA,NA,NA,NA,355,FALSE,NA,NA,NA,NA,24538646,25620492,26209416,8787035,7532125,8261710,46785672,41540080,45409932,32299324,45063160,10855711
0,427.135867823811,0.1169165,428.143094198,"C_18 H_24 O_10 N_2","C18H24N2O10","C_18 H_23 O_10 N_2",5,18,1.333,0.556,18,24,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,463204.6,427.135873302127,0.116038282118859,5,0,0.09,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5121162,5577201,5342861,3598656,6937594,NA
0,427.139877799569,0.0870705,428.147116952,"C_23 H_24 O_8","C23H24O8","C_23 H_23 O_8",15,23,1.043,0.348,23,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,459192.272727273,427.139886540781,0.140657024140685,11,0.27,0.42,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,FALSE,NA,NA,NA,NA,9342491,8523793,8514701,7066719,5377633,4489298,6915211,7084530,6563470,6039873,9968635,NA
0,427.143225602364,0.0305547,428.150488952,"C_20 H_28 O_8 S_1","C20H28O8S","C_20 H_27 O_8 S_1",13,20,1.4,0.4,20,28,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,509720.75,427.143233677798,0.139081356825674,8,0,0.13,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.53,2629.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.392463960952,NA,NA,NA,NA,262,FALSE,NA,NA,NA,NA,6262300,6639634,7548046,NA,NA,NA,3646603,4741619,4875918,3795265,5020668,NA
0,427.151355106572,0.6567589,428.158350341,"C_22 H_24 O_7 N_2","C22H24N2O7","C_22 H_23 O_7 N_2",6,22,1.091,0.318,22,24,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,259132,427.151371645556,0.12108173030938,2,0.23,0.39,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,FALSE,NA,NA,NA,NA,3919390,NA,NA,NA,NA,NA,4005006,NA,NA,NA,NA,NA
0,427.152883623392,0.3622546,428.160004952,"C_20 H_29 O_8 P_1","C20H29O8P","C_20 H_28 O_8 P_1",8,20,1.45,0.4,20,29,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,426154,427.152895077365,0.0758425663151961,3,0,0.13,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,TRUE,"C_31 H_24 S_1",NA,NA,NA,5516831,6983701,7031953,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,427.160952984986,0.0391739,428.16824619,"C_20 H_28 O_10","C20H28O10","C_20 H_27 O_10",27,20,1.4,0.5,20,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,456750.833333333,427.160960580626,0.0233722544432055,12,0,0.13,7,0,0,0,1,0,1,0,0,0,0,0,0,0,10.24,-50.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4596472517783,NA,NA,NA,NA,263,FALSE,NA,NA,NA,NA,39317024,43249688,40922260,18158692,18091622,17584214,47703184,45865464,48162448,41113924,54434816,13116709
0,427.176207554482,0.0428485,428.183502333,"C_24 H_28 O_7","C24H28O7","C_24 H_27 O_7",18,24,1.167,0.292,24,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,453107.909090909,427.176216482638,0.107469305200995,11,0.24,0.37,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,FALSE,NA,NA,NA,NA,9653798,8073244,7056537,7943272,7671402,6180955,7521428,7928315,8332949,6256969,9600004,NA
0,427.179695751592,0.2285217,428.186874333,"C_21 H_32 O_7 S_1","C21H32O7S","C_21 H_31 O_7 S_1",15,21,1.524,0.333,21,32,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,426337,427.179702202521,0.5769111093817,2,0,0.09,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,FALSE,NA,NA,NA,NA,NA,4370461,NA,NA,NA,NA,NA,NA,NA,NA,3965957,NA
-1,427.197339005881,0.0376782,428.204631571,"C_21 H_32 O_9","C21H32O9","C_21 H_31 O_9",23,21,1.524,0.429,21,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,468678.833333333,427.19734684454,0.0451238328418009,12,0,0.09,6,0,0,0,0,0,0,1,0,1,0,0,0,0,3.94,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.045534042571,NA,NA,NA,NA,209,FALSE,NA,NA,NA,NA,15887917,18575394,17067168,9753709,9358959,10850400,14804121,15718911,14984857,13769038,19995658,3826987
0,427.20870200313,0.2649948,428.21586496,"C_20 H_32 O_8 N_2","C20H32N2O8","C_20 H_31 O_8 N_2",13,20,1.6,0.4,20,32,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,472144.5,427.208713730245,0.517610015523728,2,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,FALSE,NA,NA,NA,NA,NA,NA,NA,3740784,3653234,NA,NA,NA,NA,NA,NA,NA
0,427.212626000301,0.0343702,428.219887714,"C_25 H_32 O_6","C25H32O6","C_25 H_31 O_6",21,25,1.28,0.24,25,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,515713,427.212635905022,0.14220677384111,9,0.21,0.32,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,FALSE,NA,NA,NA,NA,4943411,4538408,3964069,5051505,5938804,NA,4134045,4835843,4155036,NA,6003726,NA
0,427.233730829872,0.0226298,428.241016952,"C_22 H_36 O_8","C22H36O8","C_22 H_35 O_8",19,22,1.636,0.364,22,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,508041.4,427.233738612186,0.199467596744155,5,0,0.06,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,FALSE,NA,NA,NA,NA,NA,4796462,NA,4277366,NA,5161065,NA,4033031,NA,NA,6609939,NA
0,427.2450048119,0.0721584,428.252250341,"C_21 H_36 O_7 N_2","C21H36N2O7","C_21 H_35 O_7 N_2",16,21,1.714,0.333,21,36,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,480481.384615385,427.24501210792,0.119218113960931,13,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,FALSE,NA,4229391,4083189,4252106,7925309,6426674,6425776,11949177,11292284,10342508,4011174,NA,4855458,7715162,9509909,NA
-1,427.253042827101,0.0861929,428.260356172,"C_21 H_37 O_7 N_1 C13_1","C22H37NO7","C_21 H_36 O_7 N_1 C13_1",23,22,1.682,0.318,21,37,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,492762,427.253048715875,0.112906879844651,2,0,0.03,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.11,647.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.317742315268,NA,NA,NA,NA,153,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3567726,NA,NA,NA,NA,4146200,NA
0,427.281335687719,0.05511,428.288635722,"C_22 H_40 O_6 N_2","C22H40N2O6","C_22 H_39 O_6 N_2",24,22,1.818,0.273,22,40,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,491685.888888889,427.281344926757,0.134332530557785,9,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,FALSE,NA,NA,NA,NA,4771401,7032893,6573244,9884801,8253061,7532661,NA,NA,3540650,3934562,6151199,NA
0,427.317802224982,0.1343699,428.325021103,"C_23 H_44 O_5 N_2","C23H44N2O5","C_23 H_43 O_5 N_2",13,23,1.913,0.217,23,44,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481922.54629669,471239.333333333,427.317814262021,0.147669670301059,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,FALSE,NA,NA,NA,NA,4271701,4530249,4115656,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,428.09147802367,0.176668,429.098830263,"C_17 H_20 O_12 C13_1","C18H20O12","C_17 H_19 O_12 C13_1",26,18,1.111,0.667,17,20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,506095,428.091485793234,0.0849049719665626,3,0,0.25,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.27,325.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9757569189672,NA,NA,NA,NA,455,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3820234,4917066,NA,4533484,NA
0,428.09867745035,0.0622061,429.105980575,"C_21 H_19 O_9 N_1","C21H19NO9","C_21 H_18 O_9 N_1",1,21,0.905,0.429,21,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,495215.5,428.098685166555,0.00455234797538465,2,0.27,0.48,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,FALSE,NA,NA,NA,NA,NA,3526974,NA,NA,NA,NA,4146564,NA,NA,NA,NA,NA
0,428.119851318267,0.0417988,429.127109813,"C_18 H_23 O_11 N_1","C18H23NO11","C_18 H_22 O_11 N_1",10,18,1.278,0.611,18,23,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,475256.6,428.119856628432,0.0709328802984002,5,0,0.13,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7161225,6732496,6219599,4696617,6683891,NA
-1,428.127937470195,0.0040593,429.135215644,"C_18 H_24 O_11 C13_1","C19H24O11","C_18 H_23 O_11 C13_1",27,19,1.263,0.579,18,24,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,450999.625,428.127944685052,0.0405895434486811,8,0,0.19,8,0,0,0,1,1,0,0,0,0,0,0,0,0,2.12,-32.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.060287233299,NA,NA,NA,NA,355,FALSE,NA,NA,NA,NA,4091743,6136135,4885974,NA,NA,NA,10093963,9099986,9488209,6404651,8903925,NA
0,428.135086730711,0.0065107,429.142365956,"C_22 H_23 O_8 N_1","C22H23NO8","C_22 H_22 O_8 N_1",5,22,1.045,0.364,22,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,491567,428.135087528344,0.228517808288526,2,0.23,0.41,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659,FALSE,NA,NA,NA,NA,NA,NA,4890072,NA,NA,NA,NA,NA,NA,NA,3824887,NA
0,428.146396743665,0.3975546,429.153843787,"C_19 H_28 O_8 S_1 C13_1","C20H28O8S","C_19 H_27 O_8 S_1 C13_1",13,20,1.4,0.4,19,28,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,476658.571428571,428.146404506046,0.146123092469555,7,0,0.13,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,2629.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.392463960952,NA,NA,NA,NA,262,FALSE,NA,NA,NA,NA,4456293,5419341,4627932,NA,NA,NA,NA,3910358,3884884,4074032,5184762,NA
0,428.156287877734,0.1610458,429.163495194,"C_19 H_27 O_10 N_1","C19H27NO10","C_19 H_26 O_10 N_1",7,19,1.421,0.526,19,27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,368599.5,428.156298596769,0.195495015435584,6,0,0.08,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,FALSE,NA,NA,NA,NA,5562217,5345616,NA,NA,NA,NA,6284691,4491992,4474711,NA,5618940,NA
0,428.157283573498,0.179416,429.164637004,"C_30 H_24 N_1 P_1","C30H24NP","C_30 H_23 N_1 P_1",1,30,0.8,0,30,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,408719.428571429,428.157290552356,0.186467970987019,7,0.64,0.64,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031,FALSE,NA,3643824,4607599,NA,NA,NA,NA,5436760,5918569,5099857,NA,NA,4233047,NA,3716348,NA
-1,428.16432820292,0.0084092,429.171601025,"C_19 H_28 O_10 C13_1","C20H28O10","C_19 H_27 O_10 C13_1",27,20,1.4,0.5,19,28,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,470442.6,428.164336398217,0.0866991999862245,10,0,0.13,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2.42,-50.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4596472517783,NA,NA,NA,NA,263,FALSE,NA,NA,NA,NA,9097067,9646419,8359394,3884378,4071275,NA,10274197,10017498,9488216,7281204,12197118,NA
0,428.192477787351,0.2943991,429.199880575,"C_20 H_31 O_9 N_1","C20H31NO9","C_20 H_30 O_9 N_1",10,20,1.55,0.45,20,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,412761.333333333,428.192483738548,0.265793158698906,3,0,0.03,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,FALSE,NA,NA,NA,NA,NA,NA,NA,4314465,NA,3641690,NA,NA,NA,4590139,NA,NA
-1,428.200656626966,0.1242917,429.207986406,"C_20 H_32 O_9 C13_1","C21H32O9","C_20 H_31 O_9 C13_1",23,21,1.524,0.429,20,32,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,476982.75,428.200667250167,0.148720464069411,4,0,0.09,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.045534042571,NA,NA,NA,NA,209,FALSE,NA,NA,NA,NA,3612535,NA,NA,NA,3485557,NA,NA,4070114,NA,NA,5537032,NA
0,428.229029234661,0.0925131,429.236265956,"C_21 H_35 O_8 N_1","C21H35NO8","C_21 H_34 O_8 N_1",20,21,1.667,0.381,21,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482571.3471009,498930.666666667,428.229035648199,0.0591683156962165,12,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,FALSE,NA,NA,4140664,NA,6410112,5067111,7007735,9663849,10301308,9204067,3786150,4254441,NA,7551555,9821454,4191694
