"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
164.8272788,2522038.0788147,1390425,NA,164.8272788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588609,NA
164.8282055,2522038.0788147,1546607,NA,164.8282055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2782485
164.828623,2522038.0788147,993897,NA,164.828623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714362,NA,NA
164.8292878,2522038.0788147,1205968,NA,164.8292878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2886933
164.8340452,2522038.0788147,1104367,NA,164.8340452,NA,NA,NA,2595488,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8347001,2522038.0788147,985981,NA,164.8347001,NA,NA,NA,2791072,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8423437,2522038.0788147,1009016,NA,164.8423437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595781,NA
164.8481566,2522038.0788147,1240882,NA,164.8481566,NA,2654587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8517989,2522038.0788147,1162164,NA,164.8517989,NA,2596732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8535128,2522038.0788147,1156369,NA,164.8535128,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549941,NA,NA,NA
164.8588326,2522038.0788147,900777,NA,164.8588326,NA,2676094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8790686,2522038.0788147,982405,NA,164.8790686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2949581,NA
164.883652,2522038.0788147,1204526,NA,164.883652,NA,NA,NA,NA,NA,NA,2797423,NA,NA,NA,NA,NA,NA
164.8868441,2522038.0788147,953926,NA,164.8868441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2942727,NA,NA
164.8935352,2522038.0788147,879830,NA,164.8935352,NA,NA,2655695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8955222,2522038.0788147,1228348,NA,164.8955222,NA,NA,NA,NA,NA,NA,NA,NA,NA,2851519,NA,NA,NA
164.8980654,2522038.0788147,942967,NA,164.8980654,NA,2631046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.8984194,2522038.0788147,1214123,NA,164.8984194,NA,NA,NA,NA,NA,2574062,NA,NA,NA,NA,NA,NA,NA
164.9139714,2522038.0788147,1179529,NA,164.9139714,NA,NA,NA,NA,NA,2531058,NA,NA,NA,NA,NA,NA,NA
164.9203297,2522038.0788147,1375133,NA,164.9203297,NA,NA,NA,NA,NA,NA,NA,NA,2666938,NA,NA,NA,NA
164.9286603,2522038.0788147,877999,NA,164.9286603,NA,NA,2568151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.9395378,2522038.0788147,1245464,NA,164.9395378,NA,NA,2575833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.9551722,2522038.0788147,1050391,NA,164.9551722,NA,2593683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.958982,2522038.0788147,1353340,NA,164.958982,NA,NA,NA,NA,NA,NA,NA,2555778,NA,NA,NA,NA,NA
164.9625996,2522038.0788147,1232781,NA,164.9625996,NA,NA,NA,NA,NA,NA,NA,NA,2618308,NA,NA,NA,NA
164.9689277,2522038.0788147,1325362,NA,164.9689277,NA,NA,2718688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.9715952,2522038.0788147,1024213,NA,164.9715952,NA,NA,NA,NA,NA,2839807,NA,NA,NA,NA,NA,NA,NA
164.9816484,2522038.0788147,865606,NA,164.9816484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538781,NA,NA
164.9851018,2522038.0788147,961097,NA,164.9851018,NA,NA,NA,NA,NA,2665218,NA,NA,NA,NA,NA,NA,NA
164.9899968,2522038.0788147,1238464,NA,164.9899968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2573285,NA
165.0022602,2522038.0788147,1121531,NA,165.0022602,NA,NA,NA,2788551,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.0307003,2522038.0788147,1058606,NA,165.0307003,NA,NA,NA,NA,NA,NA,NA,NA,2732500,NA,NA,NA,NA
165.040623250018,2522038.0788147,1332561,165.04046128529,165.040623250018,0.108824796509633,NA,NA,NA,NA,NA,NA,NA,NA,4200161,NA,NA,2829639
165.040870027991,2522038.0788147,1165351.16666667,NA,165.040870027991,0.0138072202439594,17054630,18442226,28437200,15018284,16493327,23611286,46107540,37734868,60491488,28420908,26430448,29936966
165.0487952,2522038.0788147,752999,NA,165.0487952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2539081
165.055717194673,2522038.0788147,1147207.75,165.05571742661,165.055717194673,0.184748257764071,NA,NA,NA,NA,NA,NA,5135257,3160537,3961572,NA,2623476,NA
165.0721712,2522038.0788147,1153395,NA,165.0721712,NA,NA,NA,NA,NA,NA,NA,2560925,NA,NA,NA,NA,NA
165.0765651,2522038.0788147,1240193,NA,165.0765651,NA,NA,NA,NA,2878773,NA,NA,NA,NA,NA,NA,NA,NA
165.0927607,2522038.0788147,1183564,NA,165.0927607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538807,NA,NA
165.1027199,2522038.0788147,1391560,NA,165.1027199,NA,2575283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.1040997,2522038.0788147,715717,NA,165.1040997,NA,NA,NA,NA,NA,NA,NA,NA,NA,2526192,NA,NA,NA
165.1089172,2522038.0788147,1303299,NA,165.1089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617343,NA
165.1130026,2522038.0788147,735458,NA,165.1130026,NA,NA,NA,NA,NA,NA,2573736,NA,NA,NA,NA,NA,NA
165.133929,2522038.0788147,1267347,NA,165.133929,NA,NA,NA,2554598,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.1349644,2522038.0788147,1098675,NA,165.1349644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2984257,NA,NA
165.1376323,2522038.0788147,1212749,NA,165.1376323,NA,NA,NA,NA,NA,NA,2525103,NA,NA,NA,NA,NA,NA
165.1537626,2522038.0788147,1098254,NA,165.1537626,NA,NA,NA,NA,2742088,NA,NA,NA,NA,NA,NA,NA,NA
165.172572,2522038.0788147,1508297,NA,165.172572,NA,2530242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.1732992,2522038.0788147,1574959,NA,165.1732992,NA,NA,NA,NA,NA,2583342,NA,NA,NA,NA,NA,NA,NA
165.1752964,2522038.0788147,1095629,NA,165.1752964,NA,NA,NA,NA,NA,NA,2710456,NA,NA,NA,NA,NA,NA
165.1862818,2522038.0788147,1264593,NA,165.1862818,NA,NA,NA,NA,NA,2643761,NA,NA,NA,NA,NA,NA,NA
165.1867189,2522038.0788147,1242675,NA,165.1867189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619754
165.1883145,2522038.0788147,1035715,NA,165.1883145,NA,NA,NA,NA,NA,2540849,NA,NA,NA,NA,NA,NA,NA
165.1931322,2522038.0788147,824732,NA,165.1931322,NA,NA,NA,NA,NA,NA,2599612,NA,NA,NA,NA,NA,NA
165.2173538,2522038.0788147,1266849,NA,165.2173538,NA,NA,NA,NA,2630999,NA,NA,NA,NA,NA,NA,NA,NA
165.2267625,2522038.0788147,930871,NA,165.2267625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2690903,NA,NA
165.2286746,2522038.0788147,1105075,NA,165.2286746,NA,NA,NA,NA,NA,NA,NA,NA,2707969,NA,NA,NA,NA
165.2291119,2522038.0788147,920766,NA,165.2291119,NA,NA,NA,NA,NA,NA,NA,2617795,NA,NA,NA,NA,NA
165.2364237,2522038.0788147,989731,NA,165.2364237,NA,NA,NA,NA,NA,NA,NA,NA,2556419,NA,NA,NA,NA
165.2426721,2522038.0788147,1369563,NA,165.2426721,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555665,NA,NA,NA
165.2459481,2522038.0788147,1136897,NA,165.2459481,NA,NA,3170850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.246197,2522038.0788147,1085668,NA,165.246197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2988062,NA
165.2525538,2522038.0788147,779123,NA,165.2525538,NA,NA,NA,2537218,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.256785,2522038.0788147,895894,NA,165.256785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743675
165.2573205,2522038.0788147,1010906,NA,165.2573205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2938912,NA
165.2639248,2522038.0788147,1268485,NA,165.2639248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700322,NA
165.2712206,2522038.0788147,836536,NA,165.2712206,NA,NA,NA,2832647,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.2745806,2522038.0788147,829367,NA,165.2745806,NA,NA,NA,2796296,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.2782586,2522038.0788147,1125068,NA,165.2782586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2683429,NA
165.2923556,2522038.0788147,1046667,NA,165.2923556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2899496,NA
165.3056332,2522038.0788147,1222726,NA,165.3056332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2599785,NA,NA
165.3099304,2522038.0788147,1035504,NA,165.3099304,NA,NA,NA,NA,NA,NA,NA,NA,3009556,NA,NA,NA,NA
165.3106933,2522038.0788147,952060,NA,165.3106933,NA,NA,NA,NA,NA,NA,NA,2577623,NA,NA,NA,NA,NA
165.3124193,2522038.0788147,688461,NA,165.3124193,NA,NA,NA,NA,2587502,NA,NA,NA,NA,NA,NA,NA,NA
165.3171692,2522038.0788147,703646,NA,165.3171692,NA,NA,NA,NA,NA,NA,2530524,NA,NA,NA,NA,NA,NA
165.3251882,2522038.0788147,1016941,NA,165.3251882,NA,NA,NA,NA,2640241,NA,NA,NA,NA,NA,NA,NA,NA
165.3475826,2522038.0788147,1372357,NA,165.3475826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978192
165.3634307,2522038.0788147,1124619,NA,165.3634307,NA,NA,NA,NA,NA,NA,NA,2742756,NA,NA,NA,NA,NA
165.3658838,2522038.0788147,1196135,NA,165.3658838,NA,NA,NA,NA,NA,NA,2718696,NA,NA,NA,NA,NA,NA
165.3821181,2522038.0788147,628900,NA,165.3821181,NA,2811120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.3832728,2522038.0788147,990108,NA,165.3832728,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544946,NA,NA,NA
165.3857279,2522038.0788147,1260898,NA,165.3857279,NA,NA,2739267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.3877276,2522038.0788147,1047259,NA,165.3877276,NA,NA,NA,NA,NA,NA,NA,NA,NA,2583347,NA,NA,NA
165.3880155,2522038.0788147,1440173,NA,165.3880155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759066
165.3924368,2522038.0788147,1041159,NA,165.3924368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2657342,NA
165.3926418,2522038.0788147,809646,NA,165.3926418,NA,NA,NA,NA,NA,NA,2525679,NA,NA,NA,NA,NA,NA
165.3963676,2522038.0788147,806500,NA,165.3963676,NA,NA,NA,NA,NA,NA,NA,NA,2562088,NA,NA,NA,NA
165.4019419,2522038.0788147,758091,NA,165.4019419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589568,NA,NA
165.4127905,2522038.0788147,1256680,NA,165.4127905,NA,2949111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.4156238,2522038.0788147,1051206,NA,165.4156238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2888067,NA,NA
165.4159782,2522038.0788147,1227292,NA,165.4159782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703428,NA
165.4339851,2522038.0788147,932075,NA,165.4339851,NA,NA,NA,NA,NA,NA,NA,NA,3655216,NA,NA,NA,NA
165.4409631,2522038.0788147,1211742,NA,165.4409631,NA,NA,2576976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.4470987,2522038.0788147,1346463,NA,165.4470987,NA,NA,NA,NA,NA,2696046,NA,NA,NA,NA,NA,NA,NA
165.4581437,2522038.0788147,1138182,NA,165.4581437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531917,NA
165.4596288,2522038.0788147,979163,NA,165.4596288,NA,NA,NA,NA,NA,NA,2672128,NA,NA,NA,NA,NA,NA
165.4768462,2522038.0788147,1190631,NA,165.4768462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553746,NA,NA
165.4811821,2522038.0788147,1636741,NA,165.4811821,NA,NA,NA,NA,NA,NA,2593797,NA,NA,NA,NA,NA,NA
165.4871213,2522038.0788147,1214164,NA,165.4871213,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620235,NA,NA,NA
165.490906,2522038.0788147,1123389,NA,165.490906,NA,NA,2802268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.4959286,2522038.0788147,1115971,NA,165.4959286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3223988
165.4985199,2522038.0788147,1168543,NA,165.4985199,NA,NA,NA,NA,2602908,NA,NA,NA,NA,NA,NA,NA,NA
165.499307,2522038.0788147,1162778,NA,165.499307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2732118,NA
165.5012624,2522555.25697812,1020269,NA,165.5012624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619991,NA
165.5098745,2522555.25697812,1142341,NA,165.5098745,NA,NA,NA,NA,NA,NA,NA,NA,2558018,NA,NA,NA,NA
165.5204456,2522555.25697812,1192743,NA,165.5204456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2679899,NA
165.5666709,2522555.25697812,996150,NA,165.5666709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2528357,NA
165.5711581,2522555.25697812,1419959,NA,165.5711581,NA,NA,2724975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.5729448,2522555.25697812,1300247,NA,165.5729448,NA,NA,NA,NA,NA,NA,NA,NA,2591313,NA,NA,NA,NA
165.5837533,2522555.25697812,937248,NA,165.5837533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2567785,NA
165.6155635,2522555.25697812,1316950,NA,165.6155635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2689489
165.6295555,2522555.25697812,1203504,NA,165.6295555,NA,NA,2529405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.6317825,2522555.25697812,1036477,NA,165.6317825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734037
165.6366999,2522555.25697812,1007820,NA,165.6366999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2817391,NA,NA,NA
165.6397164,2522555.25697812,1074655,NA,165.6397164,NA,NA,NA,NA,NA,NA,NA,NA,NA,2623344,NA,NA,NA
165.6484175,2522555.25697812,870122,NA,165.6484175,NA,NA,NA,NA,NA,2589598,NA,NA,NA,NA,NA,NA,NA
165.6580423,2522555.25697812,902082,NA,165.6580423,NA,NA,NA,NA,NA,2575264,NA,NA,NA,NA,NA,NA,NA
165.658316,2522555.25697812,1185098,NA,165.658316,NA,2595886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.6604477,2522555.25697812,1272860,NA,165.6604477,NA,NA,NA,NA,NA,NA,NA,NA,NA,2560885,NA,NA,NA
165.6649452,2522555.25697812,841784,NA,165.6649452,NA,NA,NA,NA,NA,2748834,NA,NA,NA,NA,NA,NA,NA
165.6675851,2522555.25697812,1023028,NA,165.6675851,NA,NA,NA,2680166,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.6693725,2522555.25697812,1151505,NA,165.6693725,NA,NA,2635399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.672852347927,2522555.25697812,1229541,NA,165.672852347927,0.016218745145528,NA,NA,NA,2941382,NA,NA,NA,NA,NA,NA,2635901,NA
165.6769242,2522555.25697812,1111249,NA,165.6769242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575998,NA
165.6907424,2522555.25697812,1469869,NA,165.6907424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2645475
165.6920091,2522555.25697812,798374,NA,165.6920091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2876388
165.6922574,2522555.25697812,964042,NA,165.6922574,NA,2586165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.6947836,2522555.25697812,1263247,NA,165.6947836,NA,NA,NA,NA,NA,NA,2844731,NA,NA,NA,NA,NA,NA
165.6969902,2522555.25697812,1085431,NA,165.6969902,NA,2567223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.6989385,2522555.25697812,877523,NA,165.6989385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2630629
165.723949,2522555.25697812,1054527,NA,165.723949,NA,NA,2711188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.7282241,2522555.25697812,1015088,NA,165.7282241,NA,NA,2576021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.730725,2522555.25697812,975392,NA,165.730725,NA,NA,NA,NA,2632661,NA,NA,NA,NA,NA,NA,NA,NA
165.734339,2522555.25697812,1027833,NA,165.734339,NA,NA,NA,NA,NA,3262898,NA,NA,NA,NA,NA,NA,NA
165.741605,2522555.25697812,1151856,NA,165.741605,NA,NA,NA,NA,NA,NA,NA,2697792,NA,NA,NA,NA,NA
165.7437791,2522555.25697812,1022062,NA,165.7437791,NA,NA,NA,NA,NA,2587060,NA,NA,NA,NA,NA,NA,NA
165.7526152,2522555.25697812,892975,NA,165.7526152,NA,NA,NA,NA,NA,2541494,NA,NA,NA,NA,NA,NA,NA
165.7565338,2522555.25697812,1033329,NA,165.7565338,NA,NA,NA,NA,NA,NA,NA,2654788,NA,NA,NA,NA,NA
165.7657068,2522555.25697812,1093319,NA,165.7657068,NA,NA,2658462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.7842623,2522555.25697812,1292207,NA,165.7842623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857110,NA
165.7879892,2522555.25697812,1086350,NA,165.7879892,NA,NA,NA,NA,NA,NA,2785875,NA,NA,NA,NA,NA,NA
165.7888146,2522555.25697812,913038,NA,165.7888146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620056,NA
165.7911885,2522555.25697812,1216185,NA,165.7911885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2691549,NA,NA
165.7995002,2522555.25697812,1108059,NA,165.7995002,NA,NA,NA,NA,NA,NA,NA,2858063,NA,NA,NA,NA,NA
165.8050966,2522555.25697812,1220952,NA,165.8050966,NA,NA,NA,NA,NA,NA,NA,NA,NA,2868119,NA,NA,NA
165.8206241,2522555.25697812,969063,NA,165.8206241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568676,NA,NA
165.8546105,2522555.25697812,811113,NA,165.8546105,NA,NA,NA,NA,NA,2795983,NA,NA,NA,NA,NA,NA,NA
165.858155,2522555.25697812,1163117,NA,165.858155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572300
165.8589738,2522555.25697812,850276,NA,165.8589738,NA,NA,NA,NA,NA,2614224,NA,NA,NA,NA,NA,NA,NA
165.8643673,2522555.25697812,1236114,NA,165.8643673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2522606,NA,NA
165.8764888,2522555.25697812,1221442,NA,165.8764888,NA,NA,NA,NA,NA,NA,NA,NA,NA,2883497,NA,NA,NA
165.8786159,2522555.25697812,1443370,NA,165.8786159,NA,NA,NA,NA,3126777,NA,NA,NA,NA,NA,NA,NA,NA
165.8806525,2522555.25697812,1438549,NA,165.8806525,NA,NA,NA,NA,NA,NA,NA,NA,2586265,NA,NA,NA,NA
165.8815815,2522555.25697812,1089659,NA,165.8815815,NA,NA,NA,NA,NA,NA,NA,NA,2842777,NA,NA,NA,NA
165.8822521,2522555.25697812,1074701,NA,165.8822521,NA,NA,NA,2928026,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.883435,2522555.25697812,785338,NA,165.883435,NA,NA,NA,NA,NA,NA,NA,2858084,NA,NA,NA,NA,NA
165.8991496,2522555.25697812,1043506,NA,165.8991496,NA,NA,NA,NA,NA,NA,NA,NA,2721949,NA,NA,NA,NA
165.9023141,2522555.25697812,1183686,NA,165.9023141,NA,NA,NA,NA,NA,NA,NA,NA,2570910,NA,NA,NA,NA
165.9179256,2522555.25697812,940740,NA,165.9179256,NA,NA,NA,2690467,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.9298391,2522555.25697812,1109729,NA,165.9298391,NA,NA,NA,NA,NA,2543073,NA,NA,NA,NA,NA,NA,NA
165.9445995,2522555.25697812,1081856,NA,165.9445995,NA,2568302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.9482876,2522555.25697812,1174919,NA,165.9482876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2571452,NA
165.965724,2522555.25697812,1237185,NA,165.965724,NA,NA,2814158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.9840626,2522555.25697812,1248301,NA,165.9840626,NA,NA,NA,NA,NA,NA,NA,NA,2613937,NA,NA,NA,NA
165.9859365,2522555.25697812,1310071,NA,165.9859365,NA,NA,NA,NA,NA,NA,NA,2525309,NA,NA,NA,NA,NA
165.9974164,2522555.25697812,1070186,NA,165.9974164,NA,NA,NA,NA,NA,NA,NA,NA,2564788,NA,NA,NA,NA
166.0000849,2522555.25697812,1135219,NA,166.0000849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2757679
166.0007005,2522555.25697812,948692,NA,166.0007005,NA,NA,NA,2662839,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.0034623,2522555.25697812,1362226,NA,166.0034623,NA,NA,NA,2880439,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.0120668,2522555.25697812,1032560,NA,166.0120668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637362
166.0224231,2522555.25697812,1112017,NA,166.0224231,NA,2562688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.0289549,2522555.25697812,988745,NA,166.0289549,NA,NA,NA,NA,2740255,NA,NA,NA,NA,NA,NA,NA,NA
166.040441560329,2522555.25697812,1288993.11111111,NA,166.040441560329,0.0661857743888106,2753668,NA,2898880,NA,NA,3186836,3972235,3105471,6612945,3458073,3658961,3969593
166.0411583,2522555.25697812,1296946,NA,166.0411583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575929
166.0414766,2522555.25697812,1275338,NA,166.0414766,NA,NA,2545377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.044219726838,2522555.25697812,1110039.5,NA,166.044219726838,0.0879742631185308,NA,NA,2671041,NA,NA,NA,NA,2700992,3531730,3059738,NA,NA
166.0578466,2522555.25697812,894703,NA,166.0578466,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707413,NA,NA,NA
166.0632237,2522555.25697812,1055576,NA,166.0632237,NA,NA,2686182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.06961,2522555.25697812,1439467,NA,166.06961,NA,NA,2889959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.0722117,2522555.25697812,694029,NA,166.0722117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595544,NA
166.0741457,2522555.25697812,1154728,NA,166.0741457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638040,NA
166.077292,2522555.25697812,1160123,NA,166.077292,NA,NA,NA,NA,NA,NA,NA,NA,NA,2686938,NA,NA,NA
166.0857677,2522555.25697812,1252041,NA,166.0857677,NA,NA,3055851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.0870281,2522555.25697812,996444,NA,166.0870281,NA,2603150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.1074953,2522555.25697812,1211435,NA,166.1074953,NA,NA,NA,NA,NA,NA,NA,NA,NA,2839521,NA,NA,NA
166.1329727,2522555.25697812,886714,NA,166.1329727,NA,NA,NA,NA,NA,2592786,NA,NA,NA,NA,NA,NA,NA
166.1333665,2522555.25697812,1153767,NA,166.1333665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2704976
166.1413462,2522555.25697812,1244203,NA,166.1413462,NA,NA,NA,NA,NA,2715668,NA,NA,NA,NA,NA,NA,NA
166.1467104,2522555.25697812,1182117,NA,166.1467104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2526953,NA
166.1532602,2522555.25697812,1110217,NA,166.1532602,NA,NA,2617084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.1623233,2522555.25697812,1062567,NA,166.1623233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2713837,NA
166.1631195,2522555.25697812,1314980,NA,166.1631195,NA,NA,NA,NA,NA,NA,2633396,NA,NA,NA,NA,NA,NA
166.1705883,2522555.25697812,1291415,NA,166.1705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2681071,NA
166.1824578,2522555.25697812,1116495,NA,166.1824578,NA,NA,NA,NA,NA,NA,NA,2822830,NA,NA,NA,NA,NA
166.1877,2522555.25697812,1240010,NA,166.1877,NA,NA,NA,NA,NA,2711583,NA,NA,NA,NA,NA,NA,NA
166.1971266,2522555.25697812,1216880,NA,166.1971266,NA,NA,NA,NA,NA,NA,NA,2788530,NA,NA,NA,NA,NA
166.2111729,2522555.25697812,855556,NA,166.2111729,NA,2542251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.222717946113,2522555.25697812,1229085.5,NA,166.222717946113,0.497714719222324,NA,NA,NA,2824783,2522663,NA,NA,NA,NA,NA,NA,NA
