"mz","MDL_3.6","ResPow","refe","m1","SE","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
136.7663688,2692740.91553017,1127893,NA,136.7663688,NA,NA,NA,2741269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.7722953,2692740.91553017,1245547,NA,136.7722953,NA,NA,NA,NA,3040054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.7931431,2692740.91553017,1078177,NA,136.7931431,NA,NA,NA,NA,NA,NA,NA,NA,NA,2738778,NA,NA,NA,NA,NA,NA
136.8025654,2692740.91553017,1278284,NA,136.8025654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2827505,NA,NA
136.8052606,2692740.91553017,1382683,NA,136.8052606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770879,NA,NA,NA,NA
136.8232608,2692740.91553017,1496488,NA,136.8232608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808050,NA,NA
136.8273874,2692740.91553017,1410623,NA,136.8273874,NA,NA,NA,NA,2736183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.8448159,2692740.91553017,1667352,NA,136.8448159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701759,NA,NA,NA,NA
136.8475716,2692740.91553017,1196103,NA,136.8475716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2731909,NA,NA,NA
136.877576978094,2692740.91553017,926803,NA,136.877578,NA,NA,NA,NA,NA,NA,NA,NA,2783236,NA,NA,NA,NA,NA,NA,NA
136.8809817,2692740.91553017,1497774,NA,136.8809817,NA,NA,NA,NA,NA,NA,2910614,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.8896994,2692740.91553017,1282979,NA,136.8896994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2719085,NA,NA,NA,NA,NA
136.9120862,2692740.91553017,1689478,NA,136.9120862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2724595,NA,NA
136.9237675,2692740.91553017,1051109,NA,136.9237675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2754187
136.9407157,2692740.91553017,1163690,NA,136.9407157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2891763,NA,NA
136.9530863,2692740.91553017,1561505,NA,136.9530863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787468
136.9564569,2692740.91553017,1419237,NA,136.9564569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767603,NA,NA
136.9606208,2692740.91553017,1107778,NA,136.9606208,NA,NA,NA,NA,NA,NA,NA,2754620,NA,NA,NA,NA,NA,NA,NA,NA
136.9651319,2692740.91553017,1262925,NA,136.9651319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718145,NA
136.980602,2692740.91553017,1433827,NA,136.980602,NA,NA,2846084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.9988341,2692740.91553017,1301529,NA,136.9988341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2699660
137.0066571,2692740.91553017,1414699,NA,137.0066571,NA,NA,2699141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0118876,2692740.91553017,1269774,NA,137.0118876,NA,NA,NA,NA,NA,NA,2982296,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0223264,2692740.91553017,1385742,NA,137.0223264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3171719,NA,NA,NA
137.0379553,2692740.91553017,1446785,NA,137.0379553,NA,NA,NA,2832408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0406439,2692740.91553017,1258721,NA,137.0406439,NA,NA,NA,2809880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0463948,2692740.91553017,1640769,NA,137.0463948,NA,NA,NA,NA,NA,3034810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0561569,2692740.91553017,1329597,NA,137.0561569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756290,NA
137.0572249,2692740.91553017,1431411,NA,137.0572249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360706,NA
137.0795364,2692740.91553017,1545708,NA,137.0795364,NA,NA,2742662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0890946,2692740.91553017,1409382,NA,137.0890946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2742128,NA,NA,NA,NA,NA
137.090006479619,2692740.91553017,1289674,NA,137.0900075,NA,NA,NA,NA,NA,NA,NA,NA,3212551,NA,NA,NA,NA,NA,NA,NA
137.097180594605,2692740.91553017,1581589.66666667,NA,137.097180923024,0.0912990112786028,NA,NA,NA,NA,NA,NA,3121982,2693639,2858845,NA,NA,NA,NA,NA,NA
137.1091226,2692740.91553017,1316853,NA,137.1091226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283701,NA,NA
137.1306721,2692740.91553017,1548749,NA,137.1306721,NA,NA,2934150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.1333818,2692740.91553017,1168514,NA,137.1333818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966467,NA
137.1412232,2692740.91553017,985315,NA,137.1412232,NA,NA,NA,NA,NA,2746811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.165757,2692740.91553017,897767,NA,137.165757,NA,NA,NA,NA,NA,NA,NA,NA,NA,3098846,NA,NA,NA,NA,NA,NA
137.1690151,2692740.91553017,1328014,NA,137.1690151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803593,NA,NA,NA
137.173533,2692740.91553017,1647371,NA,137.173533,NA,NA,NA,NA,NA,NA,2835354,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.2148789,2692740.91553017,1225894,NA,137.2148789,NA,NA,NA,NA,NA,2863804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.2160511,2692740.91553017,1501719,NA,137.2160511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2719991,NA,NA
137.2211466,2692740.91553017,1150780,NA,137.2211466,NA,NA,NA,NA,NA,2958012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.2336348,2692740.91553017,1504092,NA,137.2336348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3219087
137.2540142,2692740.91553017,1379656,NA,137.2540142,NA,NA,NA,NA,NA,NA,2703515,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.2860019,2692740.91553017,1209262,NA,137.2860019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808312,NA,NA
137.293853,2692740.91553017,1415322,NA,137.293853,NA,NA,NA,NA,2810429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.2995427,2692740.91553017,1582152,NA,137.2995427,NA,NA,NA,NA,NA,NA,NA,NA,NA,2933088,NA,NA,NA,NA,NA,NA
137.3030455,2692740.91553017,1282878,NA,137.3030455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2752453,NA,NA,NA,NA
137.3183658,2692740.91553017,979310,NA,137.3183658,NA,NA,NA,NA,NA,2736061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.3249201,2692740.91553017,1354871,NA,137.3249201,NA,2730400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.3317238,2692740.91553017,1599847,NA,137.3317238,NA,NA,NA,NA,NA,NA,NA,2731841,NA,NA,NA,NA,NA,NA,NA,NA
137.3560994,2692740.91553017,1335659,NA,137.3560994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2815430,NA,NA,NA,NA
137.3603696,2692740.91553017,1283979,NA,137.3603696,NA,2703776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.3672352,2692740.91553017,1189189,NA,137.3672352,NA,2810528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.3712181,2692740.91553017,1205160,NA,137.3712181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2865913,NA,NA
137.3741862,2692740.91553017,1720357,NA,137.3741862,NA,NA,NA,NA,NA,NA,2987933,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.4251382,2692740.91553017,1005492,NA,137.4251382,NA,NA,NA,NA,2787391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.4316735,2692740.91553017,1015604,NA,137.4316735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772341,NA,NA,NA,NA,NA
137.4371943,2692740.91553017,1224518,NA,137.4371943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2833805,NA,NA,NA
137.4399137,2692740.91553017,1287617,NA,137.4399137,NA,NA,NA,NA,NA,NA,NA,NA,NA,2716514,NA,NA,NA,NA,NA,NA
137.4663519,2692740.91553017,1582821,NA,137.4663519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066619,NA,NA
137.4795485,2692740.91553017,1171787,NA,137.4795485,NA,2895778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.4897482,2692740.91553017,1374299,NA,137.4897482,NA,NA,NA,NA,2890304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.4944457,2692740.91553017,1169843,NA,137.4944457,NA,2805922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.5165588,2692993.4649992,1173081,NA,137.5165588,NA,NA,NA,NA,NA,NA,NA,3189572,NA,NA,NA,NA,NA,NA,NA,NA
137.5251726,2692993.4649992,1271357,NA,137.5251726,NA,NA,NA,NA,NA,NA,3034015,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.5300053,2692993.4649992,1192624,NA,137.5300053,NA,NA,NA,3159071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.5334633,2692993.4649992,1639944,NA,137.5334633,NA,NA,NA,NA,NA,NA,NA,2730821,NA,NA,NA,NA,NA,NA,NA,NA
137.53392,2692993.4649992,1246489,NA,137.53392,NA,NA,NA,NA,2743617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.540616282888,2692993.4649992,1132680,NA,137.5406173,NA,NA,NA,NA,NA,NA,NA,NA,2862093,NA,NA,NA,NA,NA,NA,NA
137.5608713,2692993.4649992,1181064,NA,137.5608713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2903242,NA,NA,NA,NA
137.5794295,2692993.4649992,1159968,NA,137.5794295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696137,NA
137.5810046,2692993.4649992,1202165,NA,137.5810046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263636
137.5978227,2692993.4649992,1399132,NA,137.5978227,NA,3067812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.636318,2692993.4649992,1731754,NA,137.636318,NA,NA,NA,NA,NA,NA,2758049,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.6438065,2692993.4649992,1080097,NA,137.6438065,NA,NA,NA,NA,3309123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.6505325,2692993.4649992,1209903,NA,137.6505325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708171,NA,NA,NA,NA
137.6522447,2692993.4649992,1166285,NA,137.6522447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2886858,NA
137.652841183708,2692993.4649992,1254208,NA,137.6528422,NA,NA,NA,NA,NA,NA,NA,NA,3153423,NA,NA,NA,NA,NA,NA,NA
137.653634883714,2692993.4649992,1604719,NA,137.6536359,NA,NA,NA,NA,NA,NA,NA,NA,2698255,NA,NA,NA,NA,NA,NA,NA
137.6556845,2692993.4649992,1145094,NA,137.6556845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3212920,NA,NA,NA,NA,NA
137.660545983765,2692993.4649992,1117807,NA,137.660547,NA,NA,NA,NA,NA,NA,NA,NA,2707215,NA,NA,NA,NA,NA,NA,NA
137.6647976,2692993.4649992,1197371,NA,137.6647976,NA,NA,NA,NA,NA,NA,NA,2812999,NA,NA,NA,NA,NA,NA,NA,NA
137.6865003,2692993.4649992,1490269,NA,137.6865003,NA,NA,2996622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.6881694,2692993.4649992,1489557,NA,137.6881694,NA,NA,2785166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.7055016,2692993.4649992,1506116,NA,137.7055016,NA,NA,NA,2731553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.7103398,2692993.4649992,1139841,NA,137.7103398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756606,NA,NA
137.7347985,2692993.4649992,1154160,NA,137.7347985,NA,NA,NA,2818082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.7521565,2692993.4649992,1138184,NA,137.7521565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725522,NA,NA,NA
137.7742086,2692993.4649992,1125694,NA,137.7742086,NA,NA,NA,NA,NA,NA,2896803,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.7757721,2692993.4649992,1039244,NA,137.7757721,NA,NA,NA,NA,NA,2872260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.7785893,2692993.4649992,1380238,NA,137.7785893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892951
137.7836977,2692993.4649992,1419653,NA,137.7836977,NA,NA,NA,NA,NA,NA,2744227,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.802978,2692993.4649992,1285570,NA,137.802978,NA,NA,NA,2695459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.8147103,2692993.4649992,1239044,NA,137.8147103,NA,NA,NA,3130915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.8182874,2692993.4649992,1311864,NA,137.8182874,NA,NA,NA,NA,NA,NA,NA,2763849,NA,NA,NA,NA,NA,NA,NA,NA
137.8436126,2692993.4649992,1293455,NA,137.8436126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2921933,NA
137.8502276,2692993.4649992,1362020,NA,137.8502276,NA,NA,NA,NA,NA,2944710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.854744885192,2692993.4649992,1308539,NA,137.8547459,NA,NA,NA,NA,NA,NA,NA,NA,2938898,NA,NA,NA,NA,NA,NA,NA
137.868587,2692993.4649992,1260190,NA,137.868587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2897305
137.8747799,2692993.4649992,1165798,NA,137.8747799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708377
137.8781371,2692993.4649992,968891,NA,137.8781371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2780623,NA,NA,NA,NA
137.8892633,2692993.4649992,1505246,NA,137.8892633,NA,NA,NA,2768933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.9103956,2692993.4649992,1411498,NA,137.9103956,NA,2865065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.9116699,2692993.4649992,1239597,NA,137.9116699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3235074,NA,NA
137.9138455,2692993.4649992,1019342,NA,137.9138455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2949838,NA
137.914030739697,2692993.4649992,1288817.5,NA,137.914030739697,0.058962296581411,NA,NA,NA,NA,NA,NA,2696011,NA,2869610,NA,NA,NA,NA,NA,NA
137.9177062,2692993.4649992,1475035,NA,137.9177062,NA,NA,NA,NA,NA,2796231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
