"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
0,309.218380030571,0.0470528,310.225641865,"C_17 H_30 O_3 N_2","C17H30N2O3","C_17 H_29 O_3 N_2",2,17,1.765,0.176,17,30,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680130.51004938,740552.666666667,309.218381396485,0.0897330013369071,6,0,0.04,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,FALSE,NA,NA,3051072,3154042,NA,NA,NA,3193163,4139109,3110208,NA,2803431,NA,NA,NA,NA
-1,309.226473968903,0.008716,310.233747696,"C_17 H_31 O_3 N_1 C13_1","C18H31NO3","C_17 H_30 O_3 N_1 C13_1",7,18,1.722,0.167,17,31,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680130.51004938,663297.285714286,309.226474669497,0.026208613644722,14,0,0.1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,5.37,-24.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.989105658178,350.917778528345,NA,NA,77,FALSE,NA,15069249,14741058,15970427,NA,3576042,3137920,24443212,23804006,25214274,19396038,20395752,20788594,5384264,4984830,4685654
0,310.165973873561,0.0700382,311.173272099,"C_16 H_25 O_5 N_1","C16H25NO5","C_16 H_24 O_5 N_1",5,16,1.562,0.312,16,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680361.07438848,635556,310.165973873561,0.0335126046205092,2,0,0.12,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,FALSE,NA,NA,3153692,NA,NA,NA,NA,NA,NA,3194391,NA,NA,NA,NA,NA,NA
-1,310.17748240296,0.0286164,311.18474993,"C_13 H_30 O_5 S_1 C13_1","C14H30O5S","C_13 H_29 O_5 S_1 C13_1",2,14,2.143,0.357,13,30,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680361.07438848,668010.4,310.17748240296,0.0573676599671061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.79,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.640486360463,NA,NA,NA,63,FALSE,NA,NA,NA,NA,NA,NA,NA,5401113,NA,3931673,NA,NA,NA,4585745,4907237,5189685
0,310.20239324004,0.0391762,311.20965748,"C_17 H_29 O_4 N_1","C17H29NO4","C_17 H_28 O_4 N_1",14,17,1.706,0.235,17,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680361.07438848,676262.666666667,310.202394316666,0.0489634344979604,9,0,0.07,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,4731165,4575013,5005631,NA,NA,NA,9812510,10737991,10067487,4839070,4302733,4732465,NA,NA,NA
-1,310.229805955367,0.0647224,311.237102531,"C_16 H_31 O_3 N_1 C13_2","C18H31NO3","C_16 H_30 O_3 N_1 C13_2",7,18,1.722,0.167,16,31,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680361.07438848,646296,310.229809539375,0.0814275382206153,2,0,0.1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.25,NA,559.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.917778528345,NA,NA,77,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3115341,NA,NA,3577746,NA,NA,NA,NA
-1,310.238767026306,0.0019181,311.246042861,"C_18 H_33 O_3 N_1","C18H33NO3","C_18 H_32 O_3 N_1",13,18,1.833,0.167,18,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680361.07438848,635480.133333333,310.238767731364,0.0358441792288923,15,0,0.03,3,0,0,0,0,0,0,1,0,1,1,0,0,0,13.28,50.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.505396959525,NA,NA,NA,27,FALSE,NA,40153380,42053420,40776008,11088521,11604401,11825758,62143016,64436560,66600488,50738852,51066772,49690168,10041630,11612403,10260547
-1,311.168637588156,0.0058845,312.175915857,"C_17 H_28 O_3 S_1","C17H28O3S","C_17 H_27 O_3 S_1",9,17,1.647,0.176,17,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,647766.2,311.168638282013,0.0273634325463408,15,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,8.38,60.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.222617972504,NA,NA,NA,75,FALSE,NA,11309556,8835073,10965501,12563238,11604580,9614117,37010152,37829152,38452980,9492335,10836011,10843881,43432412,41136592,42905880
0,311.197631888565,0.0058808,312.204906484,"C_16 H_28 O_4 N_2","C16H28N2O4","C_16 H_27 O_4 N_2",7,16,1.75,0.25,16,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,664548.4,311.19763291108,0.104850441669443,10,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,FALSE,NA,3731962,4755464,4063746,NA,3299946,NA,8649456,9869863,10379004,4310902,3766320,4392687,NA,NA,NA
-1,311.222790291828,0.0264132,312.230058476,"C_18 H_32 O_4","C18H32O4","C_18 H_31 O_4",2,18,1.778,0.222,18,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,677085.785714286,311.222791012944,0.067205997934917,14,0,0.06,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.46,230.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7146057890283,NA,NA,NA,123,FALSE,NA,5214720,6082574,6197767,2941743,3988078,NA,10836725,11024941,12246785,7763835,7714868,8124147,2922985,3670494,3723557
0,311.234029407817,0.0447538,312.241291865,"C_17 H_32 O_3 N_2","C17H32N2O3","C_17 H_31 O_3 N_2",2,17,1.882,0.176,17,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,660971.333333333,311.234031863966,0.0444433132891416,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,FALSE,NA,NA,NA,NA,NA,NA,NA,4860663,4934191,6041348,NA,NA,NA,NA,NA,NA
-1,311.242118459595,0.0089832,312.249397696,"C_17 H_33 O_3 N_1 C13_1","C18H33NO3","C_17 H_32 O_3 N_1 C13_1",13,18,1.833,0.167,17,33,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,647009.916666667,311.242119260258,0.0816239341874656,12,0,0.03,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.29,50.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.505396959525,NA,NA,NA,27,FALSE,NA,7377412,9089042,8516107,2946866,3437170,NA,12188409,13212209,14188294,8779647,10958903,12326647,NA,NA,2787625
0,311.295582823646,0.096115,312.302829238,"C_20 H_40 O_2","C20H40O2","C_20 H_39 O_2",1,20,2,0.1,20,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680591.69020763,623350.5,311.295582823646,0.20420752211215,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,FALSE,NA,NA,NA,NA,2741051,NA,NA,NA,NA,NA,NA,NA,NA,2783736,NA,NA
-1,312.17198376858,0.0335016,313.179270692,"C_16 H_28 O_3 S_1 C13_1","C17H28O3S","C_16 H_27 O_3 S_1 C13_1",9,17,1.647,0.176,16,28,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680822.35717932,616274.428571429,312.171984810006,0.0813964265834019,7,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.69,60.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.222617972504,NA,NA,NA,75,FALSE,NA,NA,NA,NA,NA,NA,NA,7252920,6015742,8953808,3108932,NA,NA,8247977,8606396,8270332
0,312.181653569175,0.0252308,313.188922099,"C_16 H_27 O_5 N_1","C16H27NO5","C_16 H_26 O_5 N_1",6,16,1.688,0.312,16,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680822.35717932,682171.5,312.181655782177,0.0784052594846814,4,0,0.04,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,FALSE,NA,NA,NA,NA,NA,NA,NA,4352954,5110528,4198354,2779206,NA,NA,NA,NA,NA
0,312.218029028964,0.0064458,313.22530748,"C_17 H_31 O_4 N_1","C17H31NO4","C_17 H_30 O_4 N_1",14,17,1.824,0.235,17,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680822.35717932,670247.181818182,312.218029991657,0.0874603273631977,11,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,5120728,5767405,7197382,NA,NA,2964482,10206145,10935048,11157466,5421134,4782290,4306860,NA,2718407,NA
-1,312.226153547382,0.0532127,313.233413311,"C_17 H_32 O_4 C13_1","C18H32O4","C_17 H_31 O_4 C13_1",2,18,1.778,0.222,17,32,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680822.35717932,660385,312.226153547382,0.0683947341612857,2,0,0.06,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.07,230.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7146057890283,NA,NA,NA,123,FALSE,NA,NA,NA,NA,NA,NA,NA,2839491,NA,2875356,NA,NA,NA,NA,NA,NA
-1,312.254420614343,0.0133594,313.261692861,"C_18 H_35 O_3 N_1","C18H35NO3","C_18 H_34 O_3 N_1",23,18,1.944,0.167,18,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680822.35717932,621196.533333333,312.254421354824,0.0207933427171038,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,20.16,5.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.814521410846,NA,NA,NA,8,FALSE,NA,58995424,58142964,61682380,20886488,20869936,19117066,94387144,96549648,99041248,73742424,76626136,75708336,18578106,17494736,18739726
0,313.078466153614,0.1245806,314.085781714,"C_11 H_22 O_6 S_2","C11H22O6S2","C_11 H_21 O_6 S_2",1,11,2,0.545,11,22,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681053.07497598,694634.928571429,313.07846669573,0.0979418589559455,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,3310480,5423530,4842343,3595355,4867015,NA,4942959,3709891,4518033,3256577,4340055,5650505,2866012,3670925,5739205
0,313.213287992365,0.0252689,314.220556484,"C_16 H_30 O_4 N_2","C16H30N2O4","C_16 H_29 O_4 N_2",3,16,1.875,0.25,16,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681053.07497598,650830.4,313.213289752779,0.0500119019173202,5,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,FALSE,NA,NA,NA,NA,NA,NA,NA,5684361,5184480,4690094,3879197,3281259,NA,NA,NA,NA
0,313.238437465971,0.017254,314.245708476,"C_18 H_34 O_4","C18H34O4","C_18 H_33 O_4",2,18,1.889,0.222,18,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681053.07497598,656015.333333333,313.238438150916,0.0660734597154387,15,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.28,1211.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.3514251212,NA,NA,NA,130,FALSE,NA,5055410,5603789,6534021,4592756,4002788,3892436,8166542,9370597,10854579,6920482,6089071,5867621,5147515,5006258,4657896
-1,313.257771137477,0.0004041,314.265047696,"C_17 H_35 O_3 N_1 C13_1","C18H35NO3","C_17 H_34 O_3 N_1 C13_1",23,18,1.944,0.167,17,35,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681053.07497598,655423.866666667,313.257771897517,0.0460583807376527,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,4.08,5.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.814521410846,NA,NA,NA,8,FALSE,NA,11424694,12480977,12743560,3462263,3781608,3687640,19479698,19069928,19890358,14858534,15841650,15136873,3554175,3582902,5034733
0,314.197290356847,0.0168494,315.204572099,"C_16 H_29 O_5 N_1","C16H29NO5","C_16 H_28 O_5 N_1",12,16,1.812,0.312,16,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681283.84336776,655662,314.197291481362,0.0371104829936388,10,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,6153338,5976732,5276724,NA,NA,3296661,11976011,13466800,12697978,7772645,6699518,6490383,NA,NA,NA
0,314.233706797409,0.0816804,315.24095748,"C_17 H_33 O_4 N_1","C17H33NO4","C_17 H_32 O_4 N_1",5,17,1.941,0.235,17,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681283.84336776,671824.5,314.233708399427,0.112647267849095,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,FALSE,NA,NA,3273380,2851899,NA,NA,NA,5737810,5409976,5656962,2961900,NA,NA,NA,NA,NA
0,314.241729963803,0.180543,315.249063311,"C_17 H_34 O_4 C13_1","C18H34O4","C_17 H_33 O_4 C13_1",2,18,1.889,0.222,17,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681283.84336776,669255,314.241734373075,0.00492106886925616,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1,1211.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.3514251212,NA,NA,NA,130,FALSE,NA,NA,NA,NA,NA,NA,2721182,NA,3181753,NA,NA,NA,NA,NA,NA,NA
-1,314.270070127656,0.0117294,315.277342861,"C_18 H_37 O_3 N_1","C18H37NO3","C_18 H_36 O_3 N_1",2,18,2.056,0.167,18,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681283.84336776,635711.933333333,314.270070934432,0.0477896057390815,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4674239668011,NA,NA,NA,139,FALSE,NA,17708168,16298667,17855554,13366547,12743836,12465571,33865048,31472830,32391562,16742899,17824264,16627995,4041794,4600987,4731849
0,315.181422249332,0.3509518,316.188587714,"C_16 H_28 O_6","C16H28O6","C_16 H_27 O_6",1,16,1.75,0.375,16,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681514.66251635,647373.5,315.181422249332,0.131917288844301,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,FALSE,NA,NA,NA,NA,NA,2715963,NA,NA,NA,2697795,NA,NA,NA,NA,NA,NA
0,315.254080713016,0.0042085,316.261358476,"C_18 H_36 O_4","C18H36O4","C_18 H_35 O_4",1,18,2,0.222,18,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681514.66251635,606424.5,315.254080713016,0.00157008193652093,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,FALSE,NA,NA,NA,NA,NA,NA,NA,2889238,NA,4416082,NA,NA,NA,NA,NA,NA
-1,315.273437401077,0.0510211,316.280697696,"C_17 H_37 O_3 N_1 C13_1","C18H37NO3","C_17 H_36 O_3 N_1 C13_1",2,18,2.056,0.167,17,37,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681514.66251635,653918.2,315.273438481976,0.101297193835568,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4674239668011,NA,NA,NA,139,FALSE,NA,3900759,3220352,4089076,NA,2786635,NA,6155801,6454671,7234134,3041979,3508889,3365320,NA,NA,NA
0,316.213021516053,0.2391051,317.220222099,"C_16 H_31 O_5 N_1","C16H31NO5","C_16 H_30 O_5 N_1",1,16,1.938,0.312,16,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681745.53268137,541002.5,316.213025747353,0.15913065096878,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2768462,3572497,NA,NA,NA,NA,NA,NA
0,316.249223611519,0.338644,317.25660748,"C_17 H_35 O_4 N_1","C17H35NO4","C_17 H_34 O_4 N_1",6,17,2.059,0.235,17,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681745.53268137,516160,316.249223611519,0.296929679324829,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,FALSE,NA,2933274,NA,NA,NA,NA,NA,3251920,NA,NA,NA,NA,NA,NA,NA,NA
0,320.186729146118,0.0059217,321.19400748,"C_18 H_27 O_4 N_1","C18H27NO4","C_18 H_26 O_4 N_1",1,18,1.5,0.222,18,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682669.52870158,626529.888888889,320.186730515425,0.143389282969759,9,0.08,0.2,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,FALSE,NA,3764491,3202904,3657765,NA,NA,NA,5587338,6930763,7030273,3518034,5643547,4025559,NA,NA,NA
0,320.223046696468,0.217081,321.230392861,"C_19 H_31 O_3 N_1","C19H31NO3","C_19 H_30 O_3 N_1",5,19,1.632,0.158,19,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682669.52870158,622453.5,320.223051560892,0.233796226002117,2,0.07,0.15,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2752850,3284487,NA,NA,NA,NA,NA,NA
0,321.210497703114,0.0196792,322.217780476,"C_16 H_34 O_4 S_1","C16H34O4S","C_16 H_33 O_4 S_1",1,16,2.125,0.25,16,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682900.65784637,622996.666666667,321.210497703114,0.0169272719315359,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10133765,10566230,9173317
-1,322.202382488414,0.0044553,323.20965748,"C_18 H_29 O_4 N_1","C18H29NO4","C_18 H_28 O_4 N_1",5,18,1.611,0.222,18,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683131.83956726,636731.4,322.202383488853,0.0545787661817559,15,0,0.13,5,0,0,0,0,0,0,1,0,1,1,0,0,0,3.8,138.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.5158857071,NA,NA,NA,73,FALSE,NA,9214581,9173203,11655513,5617985,3860882,4287318,19464918,18170550,20350822,12599215,13155844,14384635,4264355,3255066,3592704
0,322.238703417937,0.194932,323.246042861,"C_19 H_33 O_3 N_1","C19H33NO3","C_19 H_32 O_3 N_1",7,19,1.737,0.158,19,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683131.83956726,586218,322.2387069644,0.115534669610392,3,0,0.09,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,FALSE,NA,NA,NA,NA,NA,NA,NA,2728669,3211965,3975020,NA,NA,NA,NA,NA,NA
0,322.932530671696,0.1211027,323.939846333,"C_12 H_4 O_7 S_2","C12H4O7S2","C_12 H_3 O_7 S_2",2,12,0.333,0.583,12,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683131.83956726,663827,322.932530671696,0.161426505398833,3,0.67,0.85,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912213,3746728,3926662
0,323.186433488599,0.1135895,324.193673095,"C_18 H_28 O_5","C18H28O5","C_18 H_27 O_5",2,18,1.556,0.278,18,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683363.0740338,646271.5,323.186438859363,0.0256791311966232,2,0,0.16,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2802531,3119118,NA,NA,NA,NA,NA,NA
-1,323.205721891719,0.0431568,324.213012315,"C_17 H_29 O_4 N_1 C13_1","C18H29NO4","C_17 H_28 O_4 N_1 C13_1",5,18,1.611,0.222,17,29,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683363.0740338,704007,323.205724123771,0.129296443878373,5,0,0.13,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.39,138.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.5158857071,NA,NA,NA,73,FALSE,NA,NA,3219850,NA,NA,NA,NA,4854647,3785574,3987473,NA,NA,2840199,NA,NA,NA
