"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
-1,394.213444234639,0.430653,395.220890869,"C_23 H_29 O_3 N_3","C23H29N3O3","C_23 H_28 O_3 N_3",6,23,1.261,0.13,23,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443802.24105732,490405.5,394.213620702602,0.103693040408961,12,0.29,0.35,11,0,0,0,1,0,1,0,0,0,0,0,0,0,36.19,NA,NA,NA,NA,-52.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1689399131041,1610,52.53,FALSE,NA,375680608,372273888,377517952,80181064,82934240,80772528,3956762,4406309,4606691,NA,NA,NA,NA,NA,NA,NA,NA,NA,37683992,37388900,38370288
0,394.223319117052,0.4836898,395.230786718,"C_21 H_33 O_6 N_1","C21H33NO6","C_21 H_32 O_6 N_1",4,21,1.571,0.286,21,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443802.24105732,528186.5,394.223468654494,0.0517107483209033,2,0,0.12,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3506968,4186726,NA
-1,394.226773701582,0.2747359,395.234158718,"C_18 H_37 O_6 N_1 S_1","C18H37NO6S","C_18 H_36 O_6 N_1 S_1",2,18,2.056,0.333,18,37,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443802.24105732,512967.333333333,394.226875354746,0.227720038343667,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9991260635574,NA,NA,NA,NA,1170,191.25,FALSE,NA,4431469,5358302,5834641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10708819,9635644,10871587,20857624,20169318,20118512
0,395.038282511189,0.1806181,396.045630476,"C_24 H_12 O_4 S_1","C24H12O4S","C_24 H_11 O_4 S_1",2,24,0.5,0.167,24,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,518189,395.038443926902,0.0982750031641156,3,0.74,0.76,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,Inf,FALSE,NA,7966405,8098603,8116220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,395.203360570851,0.3598515,396.210779579,"C_16 H_32 O_9 N_2","C16H32N2O9","C_16 H_31 O_9 N_2",1,16,2,0.562,16,32,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,521686,395.203516465012,0.102132695915764,2,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515286,NA,4504673
-1,395.203360570851,0.0180964,396.210644172,"C_16 H_34 O_7 N_1 P_1 C13_1","C17H34NO7P","C_16 H_33 O_7 N_1 P_1 C13_1",3,17,2,0.412,16,34,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,521686,395.203516465012,0.102132695915764,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,617.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.669567243425,NA,NA,NA,NA,1286,617.78,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515286,NA,4504673
-1,395.210476878074,0.4352506,396.217925764,"C_23 H_29 O_3 N_2 N15_1","C23H29N3O3","C_23 H_28 O_3 N_2 N15_1",6,23,1.261,0.13,23,29,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,542797.333333333,395.210639683793,0.178307084814668,3,0.29,0.35,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,-52.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1689399131041,1610,52.53,FALSE,NA,4349656,4522812,3975187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,395.218590774199,0.4253029,396.226035722,"C_20 H_32 O_6 N_2","C20H32N2O6","C_20 H_31 O_6 N_2",2,20,1.6,0.3,20,32,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,511945.625,395.218776113317,0.161630708127752,8,0,0.07,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,Inf,FALSE,NA,NA,4631357,NA,NA,3906148,NA,NA,NA,3869518,4100394,NA,4170669,NA,NA,NA,NA,NA,NA,6808472,6423283,6503523
-1,395.230117168868,0.3027301,396.237513553,"C_17 H_37 O_6 N_1 S_1 C13_1","C18H37NO6S","C_17 H_36 O_6 N_1 S_1 C13_1",2,18,2.056,0.333,17,37,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,540426,395.230263111938,0.139744057658268,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9991260635574,NA,NA,NA,NA,1170,191.25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4551413,5106788
0,395.230117168868,0.3141778,396.237269111,"C_19 H_32 O_5 N_4","C19H32N4O5","C_19 H_31 O_5 N_4",1,19,1.684,0.263,19,32,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444420.68798054,540426,395.230263111938,0.139744057658268,2,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1734,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4551413,5106788
0,396.197050585157,0.3745553,397.204178242,"C_27 H_27 O_2 N_1","C27H27NO2","C_27 H_26 O_2 N_1",1,27,1,0.074,27,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445038.88976462,544118.666666667,396.197211247545,0.0892847234309485,3,0.5,0.52,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4637718,4285311,4586710
0,396.202591330852,0.4621612,397.210051337,"C_20 H_31 O_7 N_1","C20H31NO7","C_20 H_30 O_7 N_1",5,20,1.55,0.35,20,31,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445038.88976462,526310,396.202765958277,0.14223446728658,5,0,0.1,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469189,NA,NA,NA,3526314,NA,NA,NA,4002839,5702528,5684439
-1,396.215644339307,0.0467395,397.222939337,"C_17 H_36 O_7 N_1 P_1","C17H36NO7P","C_17 H_35 O_7 N_1 P_1",2,17,2.118,0.412,17,36,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445038.88976462,515403.166666667,396.215845312875,0.174204599344214,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,264.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0297153860838,NA,NA,NA,NA,1290,264.19,FALSE,NA,6205255,5874589,5740698,3477567,3787499,4079323,6222013,4607199,4955065,9269657,8617862,7713803,7150746,7592104,7159468,NA,NA,NA,21365784,21873538,21544152
0,396.239008283041,0.3826417,397.246436718,"C_21 H_35 O_6 N_1","C21H35NO6","C_21 H_34 O_6 N_1",10,21,1.667,0.286,21,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445038.88976462,512972.818181818,396.239202321502,0.158859404707176,11,0,0.06,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949,Inf,FALSE,NA,3544905,NA,3651741,3921986,3832558,NA,NA,NA,3675068,NA,4218761,3658766,NA,3594410,NA,NA,NA,NA,5518364,6734725,5823707
0,397.176794591736,0.251341,398.184171103,"C_22 H_26 O_5 N_2","C22H26N2O5","C_22 H_25 O_5 N_2",1,22,1.182,0.227,22,26,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,503070.5,397.176954740624,0.00570159743355636,2,0.27,0.37,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1451,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609613,4308301
0,397.186613151856,0.4454338,398.194066952,"C_20 H_30 O_8","C20H30O8","C_20 H_29 O_8",1,20,1.5,0.4,20,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,516208.333333333,397.186782295382,0.0450230813158169,3,0,0.12,6,0,0,0,0,0,0,1,0,1,0,0,0,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,Inf,FALSE,NA,8081333,7615485,8648989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,397.219002547216,0.378177,398.226429579,"C_16 H_34 O_9 N_2","C16H34N2O9","C_16 H_33 O_9 N_2",1,16,2.125,0.562,16,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,524359,397.219174567072,0.0286417799283,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899996,NA,5410130
-1,397.219002547216,0.0381517,398.226294172,"C_16 H_36 O_7 N_1 P_1 C13_1","C17H36NO7P","C_16 H_35 O_7 N_1 P_1 C13_1",2,17,2.118,0.412,16,36,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,524359,397.219174567072,0.0286417799283,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,264.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0297153860838,NA,NA,NA,NA,1290,264.19,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899996,NA,5410130
0,397.226373067035,0.4390237,398.233824333,"C_18 H_38 O_7 S_1","C18H38O7S","C_18 H_37 O_7 S_1",1,18,2.111,0.389,18,38,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,451808,397.226549848113,0.150773267521443,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,Inf,FALSE,NA,NA,NA,4426019,NA,NA,NA,4399379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,397.270726881882,0.1702077,398.278071103,"C_21 H_38 O_5 N_2","C21H38N2O5","C_21 H_37 O_5 N_2",8,21,1.81,0.238,21,38,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445656.84647201,501585.333333333,397.270844020406,0.46215156816838,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505143,3544227,NA,4455768
0,398.21263310905,0.2036447,399.219828242,"C_27 H_29 O_2 N_1","C27H29NO2","C_27 H_28 O_2 N_1",1,27,1.074,0.074,27,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446274.55816533,484731.75,398.21281442568,0.323132003818675,4,0.46,0.48,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1068,Inf,FALSE,NA,NA,3632229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6841631,7218342,7757261
0,398.218230958582,0.4858081,399.225701337,"C_20 H_33 O_7 N_1","C20H33NO7","C_20 H_32 O_7 N_1",4,20,1.65,0.35,20,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446274.55816533,506836.833333333,398.218446253117,0.153968723397073,18,0,0.03,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,Inf,FALSE,NA,3797036,4109413,4463019,5462332,4783104,5980174,4260201,6225312,5479575,6787711,5865584,6689999,6610311,5495160,5730206,NA,NA,NA,11470111,10519719,10821070
0,398.231315143945,0.0056082,399.238589337,"C_17 H_38 O_7 N_1 P_1","C17H38NO7P","C_17 H_37 O_7 N_1 P_1",1,17,2.235,0.412,17,38,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446274.55816533,536513,398.231491418513,0.156020032942096,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5031201,3884201,4640207
0,398.254635880517,0.436821,399.262086718,"C_21 H_37 O_6 N_1","C21H37NO6","C_21 H_36 O_6 N_1",12,21,1.762,0.286,21,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446274.55816533,539391,398.254828509441,0.0993615953439086,5,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,Inf,FALSE,NA,NA,NA,NA,NA,3656709,NA,NA,NA,NA,NA,NA,NA,NA,NA,3540899,NA,NA,NA,4728101,5817516,4849106
-1,398.988683342107,0.103246,399.995918476,"C_22 H_9 O_4 S_1 P_1","C22H9O4PS","C_22 H_8 O_4 S_1 P_1",3,22,0.409,0.182,22,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446892.02490744,496590.055555556,398.988908583944,0.111666551402467,18,0.81,0.83,19,1,0,1,0,0,0,0,0,0,0,0,0,0,9.79,-348.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.593648505475,NA,NA,NA,NA,841,348.75,FALSE,NA,9556103,11498676,9460246,9107871,8445037,7782534,16478637,15957483,15908078,50295512,50757836,50885916,83852768,86211016,86409216,NA,NA,NA,30901638,31589658,32341552
0,399.992022197948,0.2745341,400.999408718,"C_21 H_7 O_6 N_1 S_1","C21H7NO6S","C_21 H_6 O_6 N_1 S_1",1,21,0.333,0.286,21,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447509.2467614,519225.8,399.992254165765,0.120425314607054,10,0.85,0.88,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,3564040,NA,NA,6763346,8347970,9000321,13155933,14809653,12075130,NA,NA,NA,5785101,3745201,6004401
-1,399.992022197948,0.0631398,400.999273311,"C_21 H_9 O_4 S_1 P_1 C13_1","C22H9O4PS","C_21 H_8 O_4 S_1 P_1 C13_1",3,22,0.409,0.182,21,9,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447509.2467614,519225.8,399.992254165765,0.120425314607054,10,0.81,0.83,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2.41,-348.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.593648505475,NA,NA,NA,NA,841,348.75,FALSE,NA,NA,NA,NA,NA,NA,NA,3564040,NA,NA,6763346,8347970,9000321,13155933,14809653,12075130,NA,NA,NA,5785101,3745201,6004401
-1,400.985709912032,0.3724418,401.993136063,"C_11 H_6 O_13 N_4","C11H6N4O13","C_11 H_5 O_13 N_4",3,11,0.545,1.182,11,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448126.22386771,503831,400.985945451157,0.15472196045229,16,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,3.74,309.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.588886582307,NA,NA,NA,NA,1720,309.72,TRUE,"C_21 H_7 O_7 P_1",4006266,NA,4168497,3459750,3673486,NA,4928101,6651571,6520279,18527178,17859000,15594985,29097688,29883042,28934390,NA,NA,NA,12011156,9979465,10846005
-1,400.985709912032,0.1144572,401.992940333,"C_21 H_7 O_7 P_1","C21H7O7P","C_21 H_6 O_7 P_1",3,21,0.333,0.333,21,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448126.22386771,503831,400.985945451157,0.15472196045229,16,0.85,0.88,19,1,0,1,0,0,0,0,0,0,0,0,0,0,3.74,-313.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3560834478751,NA,NA,NA,NA,705,313.96,TRUE,"C_21 H_7 O_7 P_1",4006266,NA,4168497,3459750,3673486,NA,4928101,6651571,6520279,18527178,17859000,15594985,29097688,29883042,28934390,NA,NA,NA,12011156,9979465,10846005
0,401.16042767451,0.3685701,402.167852333,"C_22 H_26 O_7","C22H26O7","C_22 H_25 O_7",1,22,1.182,0.318,22,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448126.22386771,406055.5,401.160589586074,0.299718154369376,2,0.2,0.35,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,Inf,FALSE,NA,3723664,NA,4340554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,401.187242489886,0.4402248,402.194341865,"C_25 H_26 O_3 N_2","C25H26N2O3","C_25 H_25 O_3 N_2",1,25,1.04,0.12,25,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448126.22386771,505760,401.187432302531,0.272440532753874,6,0.45,0.49,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477,Inf,FALSE,NA,4542867,4543901,4168526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876528,3884649,5152592
0,401.21792468723,0.4122889,402.225366952,"C_20 H_34 O_8","C20H34O8","C_20 H_33 O_8",4,20,1.7,0.4,20,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448126.22386771,501313.333333333,401.218123779968,0.381592836113139,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4597428,3647085,3727188
