"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
0,447.090995603287,0.4738269,448.098059714,"C_25 H_20 O_6 S_1","C25H20O6S","C_25 H_19 O_6 S_1",6,25,0.8,0.24,25,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,442794,447.091000827493,0.0731301652082386,3,0.5,0.57,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,Inf,TRUE,"C_25 H_20 O_6 S_1",NA,NA,NA,4849818,NA,5473684,NA,6321131,NA
0,447.09329887849,0.032361,448.100560809,"C_21 H_20 O_11","C21H20O11","C_21 H_19 O_11",20,21,0.952,0.524,21,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,448460,447.093304134374,0.10772189735541,3,0.1,0.42,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,Inf,FALSE,NA,NA,NA,NA,11710618,NA,9446805,NA,11412459,NA
0,447.127315489357,0.0309594,448.134578047,"C_15 H_29 O_13 P_1","C15H29O13P","C_15 H_28 O_13 P_1",6,15,1.933,0.867,15,29,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,458069.333333333,447.12732082629,0.0752904758960111,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,Inf,TRUE,"C_26 H_24 O_5 S_1",NA,NA,NA,6967461,NA,6170016,NA,6530039,NA
0,447.127315489357,0.3276382,448.134445095,"C_26 H_24 O_5 S_1","C26H24O5S","C_26 H_23 O_5 S_1",6,26,0.923,0.192,26,24,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,458069.333333333,447.12732082629,0.0752904758960111,3,0.45,0.51,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,Inf,TRUE,"C_26 H_24 O_5 S_1",NA,NA,NA,6967461,NA,6170016,NA,6530039,NA
-1,447.129648179091,0.0481527,448.13694619,"C_22 H_24 O_10","C22H24O10","C_22 H_23 O_10",22,22,1.091,0.455,22,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,430450,447.12965351572,0.0192592421685111,3,0.08,0.35,11,0,0,0,1,0,1,0,0,0,0,0,0,0,11.32,-109.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8673924198647,NA,NA,NA,NA,98,109.04,FALSE,NA,NA,NA,NA,40038564,NA,39871904,NA,41018360,NA
0,447.134293636307,0.2456099,448.14146,"C_30 H_25 S_1 P_1","C30H25PS","C_30 H_24 S_1 P_1",1,30,0.833,0,30,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,474978,447.134292296896,0.0806339068638184,4,0.61,0.61,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,Inf,FALSE,NA,8349786,8595800,6859938,NA,NA,NA,NA,4940793,NA
-1,447.166063656524,0.0190038,448.173331571,"C_23 H_28 O_9","C23H28O9","C_23 H_27 O_9",23,23,1.217,0.391,23,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,429529.666666667,447.166069050324,0.00667705833765474,3,0.07,0.3,10,0,0,0,1,0,1,0,0,0,0,0,0,0,12.87,-24.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1258375106086,NA,NA,NA,NA,89,24.65,FALSE,NA,NA,NA,NA,45871280,NA,47179180,NA,44426244,NA
0,447.177304815716,0.4161611,448.18439473,"C_21 H_26 O_6 N_4 O18_1","C21H26N4O7","C_21 H_25 O_6 N_4 O18_1",4,21,1.238,0.333,21,26,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,473327,447.177310329039,0.112402755091681,3,0,0.26,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,74151.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11512.7004589413,NA,NA,772,74151.73,FALSE,NA,NA,NA,NA,6090933,NA,5948848,NA,4879367,NA
0,447.188593997597,0.1608225,448.195798349,"C_21 H_28 O_7 N_4","C21H28N4O7","C_21 H_27 O_7 N_4",2,21,1.333,0.333,21,28,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,449274.5,447.18859739841,0.0155195188335465,2,0,0.19,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,Inf,FALSE,NA,NA,NA,NA,4403385,NA,NA,NA,4387850,NA
-1,447.202476890878,0.081145,448.209716952,"C_24 H_32 O_8","C24H32O8","C_24 H_31 O_8",24,24,1.333,0.333,24,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,441228,447.202482250003,0.0125486728544138,3,0.06,0.25,9,0,0,0,1,0,1,0,0,0,0,0,0,0,5.41,94.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.01712460203,NA,NA,NA,NA,66,94.66,FALSE,NA,NA,NA,NA,18526398,NA,20063672,NA,19211278,NA
-1,447.2063403109,0.4089278,448.213800029,"C_19 H_33 O_10 N_1 C13_1","C20H33NO10","C_19 H_32 O_10 N_1 C13_1",10,20,1.65,0.5,19,33,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,471410.333333333,447.206345592609,0.0700350262888398,3,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2.47,18.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3741506671035,NA,NA,NA,NA,426,18.77,FALSE,NA,NA,NA,NA,9654462,NA,7873977,NA,8832016,NA
0,447.23883326618,0.0164307,448.246102333,"C_25 H_36 O_7","C25H36O7","C_25 H_35 O_7",19,25,1.44,0.28,25,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,492931.666666667,447.238838527179,0.0792174163080597,3,0.06,0.21,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,Inf,FALSE,NA,NA,NA,NA,4272329,NA,4523460,NA,4822043,NA
0,447.249993042257,0.1477901,448.257335722,"C_24 H_36 O_6 N_2","C24H36N2O6","C_24 H_35 O_6 N_2",2,24,1.5,0.25,24,36,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,402837.5,447.249996540374,0.202794793008827,2,0,0.16,8,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662,Inf,FALSE,NA,NA,NA,NA,4452557,NA,NA,NA,3816478,NA
-1,447.269397529216,0.0021884,448.276674942,"C_23 H_37 O_5 N_3 C13_1","C24H37N3O5","C_23 H_36 O_5 N_3 C13_1",12,24,1.542,0.208,23,37,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,438695.333333333,447.269402811971,0.0321174917710118,3,0,0.14,8,0,0,0,0,0,0,1,0,1,1,0,0,0,8.66,-18.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8305392594627,NA,NA,NA,NA,720,18.52,FALSE,NA,NA,NA,NA,31551698,NA,29615566,NA,31319076,NA
0,447.269397529216,0.1323781,448.276614619,"C_33 H_36 O_1","C33H36O","C_33 H_35 O_1",5,33,1.091,0.03,33,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560214.26268972,438695.333333333,447.269402811971,0.0321174917710118,3,0.47,0.48,16,0,0,0,1,0,1,0,0,0,0,0,0,0,8.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,Inf,FALSE,NA,NA,NA,NA,31551698,NA,29615566,NA,31319076,NA
0,448.124936168791,0.0387547,449.132195194,"C_21 H_23 O_10 N_1","C21H23NO10","C_21 H_22 O_10 N_1",9,21,1.095,0.476,21,23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,446184,448.124941210705,0.0184466112541838,3,0,0.33,11,0,0,0,1,0,1,0,0,0,0,0,0,0,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,Inf,FALSE,NA,NA,NA,NA,11792868,NA,10446561,NA,10954041,NA
-1,448.133070193083,0.1015273,449.140301025,"C_21 H_24 O_10 C13_1","C22H24O10","C_21 H_23 O_10 C13_1",22,22,1.091,0.455,21,24,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,436931,448.133075340889,0.0774301603494499,3,0.08,0.35,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.48,-109.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8673924198647,NA,NA,NA,NA,98,109.04,FALSE,NA,NA,NA,NA,9441766,NA,8939235,NA,8119612,NA
0,448.161310806712,0.3938232,449.168410345,"C_21 H_25 O_7 N_3 O18_1","C21H25N3O8","C_21 H_24 O_7 N_3 O18_1",5,21,1.19,0.381,21,25,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,448339.333333333,448.161316002055,0.0570702035900138,3,0,0.29,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.91,NA,NA,90122.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9933.47604784631,NA,NA,718,90122.52,FALSE,NA,NA,NA,NA,11907567,NA,10258156,NA,8914245,NA
0,448.161310806712,0.0148341,449.168580575,"C_22 H_27 O_9 N_1","C22H27NO9","C_22 H_26 O_9 N_1",10,22,1.227,0.409,22,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,448339.333333333,448.161316002055,0.0570702035900138,3,0,0.27,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,Inf,FALSE,NA,NA,NA,NA,11907567,NA,10258156,NA,8914245,NA
-1,448.169406720788,0.0072444,449.176686406,"C_22 H_28 O_9 C13_1","C23H28O9","C_22 H_27 O_9 C13_1",23,23,1.217,0.391,22,28,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,443783.333333333,448.169411953759,0.0477557693427667,3,0.07,0.3,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3.23,-24.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1258375106086,NA,NA,NA,NA,89,24.65,FALSE,NA,NA,NA,NA,11710962,NA,12756719,NA,10011976,NA
0,448.172538384656,0.0018968,449.179813964,"C_21 H_27 O_8 N_3","C21H27N3O8","C_21 H_26 O_8 N_3",2,21,1.286,0.381,21,27,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,454773.333333333,448.172543076411,0.117099843987276,3,0,0.21,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.67,NA,NA,97548.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22108.4492809164,NA,NA,719,97548.02,FALSE,NA,NA,NA,NA,6353395,NA,4339440,NA,7185737,NA
0,448.182271762054,0.3598013,449.189709813,"C_19 H_31 O_11 N_1","C19H31NO11","C_19 H_30 O_11 N_1",2,19,1.632,0.579,19,31,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,467310,448.18227662484,0.144486286062897,3,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,Inf,FALSE,NA,NA,NA,NA,6083062,NA,5089011,NA,6522188,NA
-1,448.205816569131,0.0472248,449.213071787,"C_23 H_32 O_8 C13_1","C24H32O8","C_23 H_31 O_8 C13_1",24,24,1.333,0.333,23,32,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560877.71037937,471188,448.205821415861,0.0416435032023704,3,0.06,0.25,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.59,94.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.01712460203,NA,NA,NA,NA,66,94.66,FALSE,NA,NA,NA,NA,6509054,NA,4404987,NA,6063444,NA
0,449.072598508151,0.1100071,450.079825428,"C_20 H_18 O_12","C20H18O12","C_20 H_17 O_12",22,20,0.9,0.6,20,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,482188.5,449.072602354632,0.034036238044206,2,0,0.43,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,Inf,FALSE,NA,NA,NA,NA,NA,NA,3602450,NA,4392556,NA
0,449.106707198357,0.313174,450.113842666,"C_14 H_27 O_14 P_1","C14H27O14P","C_14 H_26 O_14 P_1",5,14,1.929,1,14,27,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,468888.666666667,449.106712001758,0.137380069887035,3,13,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,Inf,FALSE,NA,NA,NA,NA,4944669,NA,5941277,NA,5367415,NA
-1,449.108944564104,0.0226319,450.116210809,"C_21 H_22 O_11","C21H22O11","C_21 H_21 O_11",23,21,1.048,0.524,21,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,430111,449.108949352375,0.0160670306749424,3,0,0.35,11,0,0,0,1,1,0,0,0,0,0,0,0,0,9.87,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3075281638949,NA,NA,NA,NA,114,6.1,FALSE,NA,NA,NA,NA,36959004,NA,34662428,NA,33842808,NA
0,449.143105200579,0.341186,450.150228047,"C_15 H_31 O_13 P_1","C15H31O13P","C_15 H_30 O_13 P_1",3,15,2.067,0.867,15,31,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,459716.666666667,449.143109901165,0.111456099173798,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,Inf,FALSE,NA,NA,NA,NA,4072233,NA,6383657,NA,5998211,NA
-1,449.145288175415,0.0701607,450.15259619,"C_22 H_26 O_10","C22H26O10","C_22 H_25 O_10",25,22,1.182,0.455,22,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,427620.333333333,449.145292953617,0.00723182075637339,3,0,0.29,10,0,0,0,1,0,1,0,0,0,0,0,0,0,22.74,-47.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6891884790764,NA,NA,NA,NA,90,47.93,FALSE,NA,NA,NA,NA,83161896,NA,81324072,NA,78440064,NA
0,449.149978512754,0.3219853,450.15711,"C_30 H_27 S_1 P_1","C30H27PS","C_30 H_26 S_1 P_1",1,30,0.9,0,30,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,534424,449.149976705876,0.176251582348488,3,0.57,0.57,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,Inf,FALSE,NA,4184591,3713691,4677077,NA,NA,NA,NA,NA,NA
-1,449.18171749493,0.0274463,450.188981571,"C_23 H_30 O_9","C23H30O9","C_23 H_29 O_9",25,23,1.304,0.391,23,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,429196.666666667,449.181722221998,0.0193352707184034,3,0,0.24,9,0,0,0,1,0,1,0,0,0,0,0,0,0,16.03,-68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2683056916438,NA,NA,NA,NA,67,68.2,FALSE,NA,NA,NA,NA,59831092,NA,55044148,NA,56419984,NA
-1,449.218117315942,0.0595169,450.225366952,"C_24 H_34 O_8","C24H34O8","C_24 H_33 O_8",22,24,1.417,0.333,24,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561542.01527138,439181.666666667,449.218122131841,0.0210903023680531,3,0,0.2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,4.29,160.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.243287093511,NA,NA,NA,NA,59,160.26,FALSE,NA,NA,NA,NA,15938368,NA,15755329,NA,14149275,NA
0,450.104173847437,0.0211345,451.111459813,"C_20 H_21 O_11 N_1","C20H21NO11","C_20 H_20 O_11 N_1",10,20,1.05,0.55,20,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,455442.333333333,450.104178380985,0.0563019335513479,3,0,0.33,11,0,0,0,1,1,0,0,0,0,0,0,0,0,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,Inf,FALSE,NA,NA,NA,NA,10359899,NA,7604575,NA,7440315,NA
-1,450.112253742939,0.0786244,451.119565644,"C_20 H_22 O_11 C13_1","C21H22O11","C_20 H_21 O_11 C13_1",23,21,1.048,0.524,20,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,439261.333333333,450.112258092291,0.0699442904839279,3,0,0.35,11,0,0,0,1,1,0,0,0,0,0,0,0,0,2.3,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3075281638949,NA,NA,NA,NA,114,6.1,FALSE,NA,NA,NA,NA,8860766,NA,7301473,NA,8447933,NA
-1,450.140582950959,0.0314509,451.147845194,"C_21 H_25 O_10 N_1","C21H25NO10","C_21 H_24 O_10 N_1",12,21,1.19,0.476,21,25,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,453105.333333333,450.140587482347,0.0278185555214599,3,0,0.27,10,0,0,0,1,0,1,0,0,0,0,0,0,0,4.49,66.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6781091318251,NA,NA,NA,NA,422,66.73,FALSE,NA,NA,NA,NA,17085542,NA,16263530,NA,14641094,NA
-1,450.148690347286,0.0349192,451.155951025,"C_21 H_26 O_10 C13_1","C22H26O10","C_21 H_25 O_10 C13_1",25,22,1.182,0.455,21,26,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,437305.666666667,450.148694833956,0.0216370549926328,3,0,0.29,10,0,0,0,1,0,1,0,0,0,0,0,0,0,5.32,-47.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6891884790764,NA,NA,NA,NA,90,47.93,FALSE,NA,NA,NA,NA,19166314,NA,19589484,NA,18130888,NA
0,450.176933330729,0.3311663,451.184060345,"C_21 H_27 O_7 N_3 O18_1","C21H27N3O8","C_21 H_26 O_7 N_3 O18_1",2,21,1.286,0.381,21,27,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,435457.666666667,450.176937706906,0.0696599053491377,3,0,0.21,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.65,NA,NA,97548.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22108.4492809164,NA,NA,719,97548.02,FALSE,NA,NA,NA,NA,10065010,NA,8784246,NA,9488338,NA
0,450.176933330729,0.0461297,451.184230575,"C_22 H_29 O_9 N_1","C22H29NO9","C_22 H_28 O_9 N_1",12,22,1.318,0.409,22,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,435457.666666667,450.176937706906,0.0696599053491377,3,0,0.21,9,0,0,0,1,0,1,0,0,0,0,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407,Inf,FALSE,NA,NA,NA,NA,10065010,NA,8784246,NA,9488338,NA
-1,450.185064858245,0.0108247,451.192336406,"C_22 H_30 O_9 C13_1","C23H30O9","C_22 H_29 O_9 C13_1",25,23,1.304,0.391,22,30,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,447312.666666667,450.185069242194,0.0591540217269534,3,0,0.24,9,0,0,0,1,0,1,0,0,0,0,0,0,0,3.84,-68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2683056916438,NA,NA,NA,NA,67,68.2,FALSE,NA,NA,NA,NA,14447733,NA,12904824,NA,13690836,NA
-1,450.221367719192,0.1720547,451.228721787,"C_23 H_34 O_8 C13_1","C24H34O8","C_23 H_33 O_8 C13_1",22,24,1.417,0.333,23,34,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,491095,450.221372247404,0.0528030669196643,3,0,0.2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,160.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.243287093511,NA,NA,NA,NA,59,160.26,FALSE,NA,NA,NA,NA,6128769,NA,4139396,NA,4003808,NA
0,450.286006997217,0.2288733,451.293386718,"C_25 H_41 O_6 N_1","C25H41NO6","C_25 H_40 O_6 N_1",1,25,1.64,0.24,25,41,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562207.17850477,487531.5,450.286014151272,0.0838806280952566,2,0,0.1,6,0,0,0,0,0,0,1,0,1,1,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,Inf,FALSE,NA,NA,NA,NA,3749013,NA,3807641,NA,NA,NA
0,451.051807605301,0.0132947,452.059090047,"C_19 H_16 O_13","C19H16O13","C_19 H_15 O_13",1,19,0.842,0.684,19,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562873.2012197,433718.666666667,451.051811874517,0.0404491256037366,3,0,0.44,12,0,0,0,1,1,0,0,0,0,0,0,0,0,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,Inf,FALSE,NA,NA,NA,NA,17036682,NA,15592080,NA,13707501,NA
0,451.085696188389,0.2978701,452.093107285,"C_13 H_25 O_15 P_1","C13H25O15P","C_13 H_24 O_15 P_1",1,13,1.923,1.154,13,25,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562873.2012197,449427,451.085699215911,0.12203604900308,2,4.67,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,Inf,TRUE,"C_24 H_20 O_7 S_1",NA,NA,NA,NA,NA,3840667,NA,4839673,NA
