"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3712.csv","Sample2_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3718.csv","Sample3_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3724.csv","Sample4_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3714.csv","Sample5_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3720.csv","Sample6_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3726.csv","Sample7_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3730.csv","Sample8_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3736.csv","Sample9_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3742.csv","Sample10_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3732.csv","Sample11_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3738.csv","Sample12_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3744.csv","Sample13_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3748.csv","Sample14_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3762.csv","Sample15_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3768.csv","Sample16_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3764.csv","Sample17_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3770.csv","Sample18_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3772.csv","Sample19_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3776.csv","Sample20_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3782.csv","Sample21_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3788.csv","Sample22_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3778.csv","Sample23_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3784.csv","Sample24_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3790.csv","Sample25_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3794.csv","Sample26_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3802.csv","Sample27_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3810.csv","Sample28_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3796.csv","Sample29_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3804.csv","Sample30_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3812.csv","Sample31_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3798.csv","Sample32_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3806.csv","Sample33_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3814.csv"
0,507.01810500877,0.0796496,508.025421904,"C_17 H_17 O_16 P_1","C17H17O16P","C_17 H_16 O_16 P_1",1,17,1,0.941,17,17,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763332.04768373,421577.939393939,507.01810500877,0.121124833626587,33,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,TRUE,"C_28 H_12 O_8 S_1",7739427,7353310,6142982,9235892,8746546,8056895,9361278,7492888,6340612,6031417,5220966,4062226,4920916,5064515,5302770,4241542,3661073,4719136,4190385,3816696,5017469,8475208,7543454,8286125,5586019,5104875,3787184,4868383,3556362,3246890,3951283,4955535,4991482
0,509.015110755284,0.1497542,510.022310809,"C_27 H_10 O_11","C27H10O11","C_27 H_9 O_11",1,27,0.37,0.407,27,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764743.07170905,412407.428571429,509.015110755284,0.238679348380207,7,0.75,0.81,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,FALSE,NA,NA,2837810,2846032,4087494,NA,NA,3193025,3130989,NA,NA,NA,NA,NA,NA,NA,3283481,NA,NA,NA,NA,NA,NA,NA,2789619,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,509.361212816838,0.1000943,510.368540333,"C_26 H_55 O_7 P_1","C26H55O7P","C_26 H_54 O_7 P_1",1,26,2.115,0.269,26,55,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764743.07170905,409651.5,509.361212816838,0.0608352847465454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,FALSE,NA,3191207,3384685,4066697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,511.095541737623,0.2579677,512.102686063,"C_19 H_20 O_13 N_4","C19H20N4O13","C_19 H_19 O_13 N_4",1,19,1.053,0.684,19,20,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766153.22238007,457592.181818182,511.095541737623,0.226524539084532,11,0,0.18,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,FALSE,NA,NA,NA,NA,3063781,NA,NA,NA,NA,NA,NA,NA,3436131,NA,3090836,NA,NA,NA,NA,3318567,NA,NA,3237095,NA,4067909,3690155,NA,NA,3902399,3376747,3984899,NA,3297171,NA
0,513.104604905629,0.2236789,514.111996333,"C_26 H_26 O_7 S_2","C26H26O7S2","C_26 H_25 O_7 S_2",1,26,1,0.269,26,26,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767562.51763638,374586.25,513.104604905629,0.208365288545441,4,0.29,0.41,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,TRUE,"C_26 H_26 O_7 S_2",NA,NA,NA,3414268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2842191,NA,3620809,NA,NA,3603725,NA,NA,NA,NA,NA
0,515.031243801152,0.4423895,516.038748523,"C_19 H_16 O_17","C19H16O17","C_19 H_15 O_17",1,19,0.842,0.895,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768970.97523425,420418.387096774,515.031243801152,0.149739107485414,31,0,0.33,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,FALSE,NA,6454585,6846773,6095135,6156809,4618922,5879013,7748725,7191151,6456771,6065667,7974753,6672553,3619810,4107230,5033773,5103302,3789348,4790220,3423624,3793288,4715797,3483499,NA,3470531,5161177,2959789,4366179,3604047,5081262,NA,3788829,4956559,3317345
0,516.250418848666,0.0486663,517.257670107,"C_30 H_35 O_5 N_3","C30H35N3O5","C_30 H_34 O_5 N_3",2,30,1.167,0.167,30,35,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769674.89520461,405848.833333333,516.250418848666,0.171782491802499,12,0.32,0.39,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,FALSE,NA,NA,NA,NA,3064499,4332374,4879770,3411247,NA,NA,NA,NA,2943327,NA,NA,NA,NA,NA,NA,NA,NA,3589613,9713714,8323113,9155976,NA,3287659,4759611,2899739,NA,NA,NA,NA,NA
0,524.984145867107,0.3713882,525.991226952,"C_27 H_11 O_8 S_1 P_1","C27H11O8PS","C_27 H_10 O_8 S_1 P_1",1,27,0.407,0.296,27,11,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775299.12046374,424856,524.984145867107,0.295528143387097,6,0.76,0.81,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,FALSE,NA,NA,NA,2885401,3663748,NA,NA,3830316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4169133,4744461,4455162,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,532.092019804527,0.2146373,533.099181813,"C_24 H_23 O_11 N_1 S_1","C24H23NO11S","C_24 H_22 O_11 N_1 S_1",1,24,0.958,0.458,24,23,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780911.58354493,379502.5,532.092019804527,0.437124909991141,6,0.09,0.39,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,FALSE,NA,NA,3015806,NA,NA,NA,NA,NA,NA,NA,NA,2832778,3320557,NA,NA,NA,NA,3632336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787917,NA,3770452
0,532.094539155934,0.248883,533.101682908,"C_20 H_23 O_16 N_1","C20H23NO16","C_20 H_22 O_16 N_1",1,20,1.15,0.8,20,23,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780911.58354493,409872.413793103,532.094539155934,0.204019930202128,29,0,0.09,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,FALSE,NA,5744377,5719167,3492627,5016446,3466192,4161246,3675620,NA,3887729,2939632,4163978,3955437,3036868,NA,NA,5278508,NA,5141629,3108820,4082443,2945203,4575751,3786937,3211087,3906029,4191346,2857610,2918807,5341667,3919110,4991565,5724828,6264916
0,533.088786451069,0.0422115,534.096085428,"C_21 H_27 O_12 S_1 P_1","C21H27O12PS","C_21 H_26 O_12 S_1 P_1",1,21,1.286,0.571,21,27,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781612.39092183,414725.428571429,533.088786451069,0.27569547348875,7,0,0.08,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,TRUE,"C_32 H_22 O_4 S_2",2942844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001228,NA,NA,NA,2907096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3015267,NA,3091156,3095336,3143919
0,543.06232552836,0.1217455,544.069535722,"C_34 H_12 O_6 N_2","C34H12N2O6","C_34 H_11 O_6 N_2",1,34,0.353,0.176,34,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788612.37595641,372918.25,543.06232552836,0.25346883207036,4,0.85,0.86,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,FALSE,NA,NA,3441556,NA,NA,NA,NA,NA,NA,NA,2923421,3518363,NA,4017375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,547.068730086554,0.346691,548.076196531,"C_19 H_20 O_17 N_2","C19H20N2O17","C_19 H_19 O_17 N_2",2,19,1.053,0.895,19,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791408.63624088,371544.757575758,547.068730086554,0.0599242243833047,33,0,0.06,11,0,0,0,1,1,0,0,0,0,0,0,0,0,4.64,575.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.704868851987,NA,NA,NA,90,FALSE,NA,7368182,6139423,6607486,14230530,12774217,13117331,9071758,8474454,7511534,11265751,11526583,10413180,11611882,11165754,10052690,10548376,11199952,10395709,12085427,12215040,13773393,11430590,11022181,12953605,13545794,12820118,12202712,27009956,25798896,26617828,18198870,17589028,16556470
-1,548.072100268858,0.318107,549.079551366,"C_18 H_20 O_17 N_2 C13_1","C19H20N2O17","C_18 H_19 O_17 N_2 C13_1",2,19,1.053,0.895,18,20,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792107.39524425,388253.4,548.072100268858,0.179778247476344,25,0,0.06,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.69,575.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.704868851987,NA,NA,NA,90,FALSE,NA,NA,NA,NA,4441238,4877253,3135528,NA,3866616,2944693,4683687,NA,3765540,3506025,4063466,4392187,3671340,NA,NA,3934537,4584325,4221680,NA,3854282,5179541,3502522,4722506,4617049,6882385,9202016,7776414,3699133,6038459,6726236
-4,550.998225580811,0.4223327,552.005735142,"C_18 H_16 O_18 S_1","C18H16O18S","C_18 H_15 O_18 S_1",5,18,0.889,1,18,16,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793504.55944572,349317.787878788,550.998225580811,0.0118641557975509,33,8,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,41.96,140.03,493.59,-207.95,77.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9746109542561,174.155206734738,177.332746623767,181.773505772258,76,FALSE,NA,138719120,139505808,142259264,101099080,106081576,106736088,105033232,109359568,108962040,105687560,99394488,97822480,114864344,114205424,117352168,116045520,125216792,120365928,113289984,114074888,111717568,124955888,123777256,127445560,117093144,119972184,122205384,137668176,133737120,131902144,108704480,107128184,105292864
0,551.007741712155,0.1812378,552.01511819,"C_29 H_12 O_10 S_1","C29H12O10S","C_29 H_11 O_10 S_1",1,29,0.414,0.345,29,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794202.96790615,381748.076923077,551.007741712155,0.208866667744632,13,0.72,0.78,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,TRUE,"C_29 H_12 O_10 S_1",NA,NA,NA,NA,NA,NA,NA,4067791,3145980,3361289,3429309,NA,NA,NA,NA,3892948,4499484,3736424,2976511,NA,NA,3697903,NA,NA,NA,4116825,3880138,NA,NA,3357375,NA,2913656,NA
-1,552.001576745023,0.4282029,553.009089977,"C_17 H_16 O_18 S_1 C13_1","C18H16O18S","C_17 H_15 O_18 S_1 C13_1",5,18,0.889,1,17,16,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794901.26273864,358888.848484849,552.001576745023,0.0274469846703937,33,8,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,9.62,140.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9746109542561,174.155206734738,NA,NA,76,FALSE,NA,32518128,30552374,34124968,23733978,23408034,24095340,25472620,25080430,25272770,23702232,22225982,21866426,25833806,26125216,26879886,27703136,28485806,29074486,25570194,24421770,24259930,30518652,28750154,30550722,28455818,26026508,27604292,29959926,29928204,31140728,25703234,25241104,23045356
-1,552.994032454761,0.3991976,554.001530042,"C_18 H_16 O_18 S34_1","C18H16O18S","C_18 H_15 O_18 S34_1",5,18,0.889,1,18,16,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794901.26273864,379245.575757576,552.994032454761,0.143387442239426,33,8,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,2.02,NA,NA,NA,77.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.773505772258,76,FALSE,NA,6459473,6541780,7550228,4061037,4283930,4754174,5344968,5272331,6283912,4934567,3839165,4348003,5755333,4981841,7440436,5412843,6383937,6980867,4459558,8324619,2952692,6237702,4911527,5933903,6231038,6292161,5567933,6252450,6663029,5893168,4920224,5932712,5326226
-1,553.002476150702,0.4132436,554.009981523,"C_18 H_16 O_17 S_1 O18_1","C18H16O18S","C_18 H_15 O_17 S_1 O18_1",5,18,0.889,1,18,16,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795599.44554458,365494,553.002476150702,0.372330648535245,8,8,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.25,NA,NA,-207.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.332746623767,NA,76,FALSE,NA,4493394,NA,NA,NA,NA,NA,NA,NA,NA,NA,3413182,NA,NA,NA,2959413,NA,2976066,NA,NA,NA,NA,3161608,NA,NA,3660799,NA,NA,2865060,NA,NA,4359073,NA,NA
-1,553.004901098822,0.4824479,554.012444812,"C_16 H_16 O_18 S_1 C13_2","C18H16O18S","C_16 H_15 O_18 S_1 C13_2",5,18,0.889,1,16,16,18,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795599.44554458,404448.708333333,553.004901098822,0.207181652478021,24,8,0.12,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.23,NA,493.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.155206734738,NA,NA,76,FALSE,NA,3059794,4129238,3790101,2910062,NA,NA,NA,3121933,NA,NA,3060927,NA,NA,2999378,3577910,3762157,3737922,3147013,3310631,2872844,3067381,4075016,3264936,2939728,4273151,NA,3462590,4470692,3312503,4271154,NA,3045033,2995604
0,553.082897198383,0.1759154,554.090271103,"C_36 H_14 O_5 N_2","C36H14N2O5","C_36 H_13 O_5 N_2",1,36,0.389,0.139,36,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795599.44554458,419515.766666667,553.082897198383,0.0562355256083024,30,0.83,0.84,31,1,0,1,0,0,0,0,0,0,0,0,0,0,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,FALSE,NA,10514521,9400802,10597661,14755706,14790181,13921034,12381904,11416345,10904217,10693562,9397448,NA,9449936,9479264,11036739,10106871,NA,10954005,8350771,8054294,8596993,9186835,NA,10316635,9974792,8987344,8828359,10332082,9923455,8121408,9597864,7825077,9151905
0,565.041453389644,0.3610873,566.048525428,"C_30 H_14 O_12","C30H14O12","C_30 H_13 O_12",1,30,0.467,0.4,30,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803969.47790827,385801.833333333,565.041453389644,0.20371246259036,6,0.67,0.75,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207174,NA,NA,NA,NA,3124241,NA,2901108,NA,2892224,NA,NA,3500812,NA,NA,NA,NA,3018237,NA
0,581.11005791505,0.0313889,582.117352619,"C_43 H_19 O_1 P_1","C43H19OP","C_43 H_18 O_1 P_1",1,43,0.442,0.023,43,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815108.92644796,362365.5,581.11005791505,0.16311941581474,26,0.8,0.81,35,1,0,1,0,0,0,0,0,0,0,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,TRUE,"C_33 H_18 O_7 N_4",NA,NA,3090275,NA,NA,4365024,NA,3548101,3881035,NA,4534707,3136333,NA,4339869,5159489,4687147,6224029,5717003,5053425,9155549,8150585,5995679,9255475,8673770,6053902,6862647,7307576,5929622,6313452,7946318,5815260,5322765,6371471
-1,590.990734706883,0.2323116,591.998148666,"C_24 H_16 O_14 S_2","C24H16O14S2","C_24 H_15 O_14 S_2",3,24,0.667,0.583,24,16,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821365.46182239,337044.636363636,590.990734706883,0.04540825746754,33,0.12,0.53,17,1,1,0,0,0,0,0,0,0,0,0,0,0,6.8,-130.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.98641096487,NA,NA,NA,109,FALSE,NA,25410460,26232886,25674368,15744447,17628976,17252430,19347850,19499336,22593474,19352210,17642958,18514416,20299980,19562488,17858662,19745036,19938720,21087256,18923840,18479252,15680425,18792826,14744742,15974079,18203668,18759300,17941674,21119284,20560186,21972778,17595938,15236691,16121683
-1,591.994071725696,0.2619623,593.001503501,"C_23 H_16 O_14 S_2 C13_1","C24H16O14S2","C_23 H_15 O_14 S_2 C13_1",3,24,0.667,0.583,23,16,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822060.22846812,362768.393939394,591.994071725696,0.179962111765442,33,0.12,0.53,17,1,1,0,0,0,0,0,0,0,0,0,0,0,1.59,-130.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.98641096487,NA,NA,NA,109,FALSE,NA,5856218,6187204,6513360,3227224,4337571,4939995,5028296,3643860,5402754,3697501,3249719,3867292,4165926,4731064,4595971,5990765,3591712,4924648,4968905,4913422,3806261,4321783,4259043,3690299,3900540,5439298,4703490,4776416,3455374,4564955,3382875,4587255,3031043
-2,593.078194867384,0.382477,594.085698523,"C_25 H_22 O_17","C25H22O17","C_25 H_21 O_17",5,25,0.88,0.68,25,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823449.52344596,327457.666666667,593.078194867384,0.016975366244486,33,0,0.39,15,0,0,0,1,1,0,0,0,0,0,0,0,0,16.98,85.13,822.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7312101396901,440.065339583521,NA,NA,113,TRUE,"C_38 H_14 O_6 N_2",49789980,50514268,49922852,63094524,63488032,62964080,57391624,59427436,56672592,54578232,53393064,50840404,51429768,46383496,48480684,53332436,54050472,51430856,37536348,36616592,37143756,40944252,39173412,43696064,41927916,42319888,41534816,41534104,38713832,38783128,41795224,40157096,42909888
-1,594.081543224912,0.3927178,595.089053358,"C_24 H_22 O_17 C13_1","C25H22O17","C_24 H_21 O_17 C13_1",5,25,0.88,0.68,24,22,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824144.05208192,336182.96969697,594.081543224912,0.0561066570687986,33,0,0.39,15,0,0,0,1,1,0,0,0,0,0,0,0,0,5.15,85.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7312101396901,440.065339583521,NA,NA,113,TRUE,"C_37 H_14 O_6 N_2 C13_1",14777432,15649259,14123891,19971990,20496528,19415548,18004552,16026358,17564174,15502594,17676046,16483327,13730272,14287431,15008330,16861748,16203559,15107735,12468962,10484235,12125528,11502330,13008226,12058683,12698964,11813068,13059510,12682052,12515902,11897160,12844753,11747403,12009840
-1,595.084887453943,0.4098477,596.092408193,"C_23 H_22 O_17 C13_2","C25H22O17","C_23 H_21 O_17 C13_2",5,25,0.88,0.68,23,22,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824838.50144872,363217.857142857,595.084887453943,0.147274799493694,7,0,0.39,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.29,NA,822.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.065339583521,NA,NA,113,TRUE,"C_36 H_14 O_6 N_2 C13_2",NA,4373113,NA,4091950,NA,NA,3103364,NA,NA,NA,3401588,NA,NA,NA,NA,3492498,2969509,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077068,NA,NA,NA,NA,NA,NA
0,605.00634513625,0.2922344,606.013798666,"C_25 H_18 O_14 S_2","C25H18O14S2","C_25 H_17 O_14 S_2",3,25,0.72,0.56,25,18,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831778.6070631,355286.36,605.00634513625,0.201725706986862,25,0.11,0.5,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,FALSE,NA,5201630,4411346,4982462,NA,2962812,3729370,3296484,3965117,3791363,2901359,3423061,4524843,4220325,3222130,3524829,4132376,3214436,2916165,3877005,NA,3615552,NA,NA,NA,3443133,4155596,3250519,4405890,3055056,2912413,NA,NA,NA
